,portfolio,benchmark,beta,hedged
2022-02-01,-0.0071029078380956,-0.030557095917168153,0.9575261706699767,0.022156311202265598
2022-03-01,-0.004899869869099,-0.025202550989917305,0.9546056818306374,0.019158628502502415
2022-04-01,-0.0505274386542096,-0.05745364734320668,0.9510674782502434,0.004114856840772778
2022-05-01,0.0153847014302734,0.0013752218474432087,0.9532288744932343,0.014073800256456603
2022-06-01,-0.0412655609144177,-0.07145044401347367,0.9540280511897048,0.02690016694439569
2022-07-01,-0.0057798717091492,-0.0068853867908501565,0.9431173343003612,0.0007138559266643175
2022-08-01,-0.011539756474009,0.00033206544708086483,0.9442635167632287,-0.011853313760865132
2022-09-01,-0.113989824409639,-0.11902103388960983,0.9443265324691702,-0.0015951041857681647
2022-10-01,-0.0528897855264154,-0.03154865892508474,0.9496020236052405,-0.0229311151691234
2022-11-01,0.1744779199618948,0.14635210337672144,0.9552800313659183,0.034670678057712206
2022-12-01,-0.0119347273280218,-0.016363430663690837,0.9804955276711597,0.00410954325508418
2023-01-01,0.0496772330037625,0.0785461845709865,0.9790118828056207,-0.027220415040276787
2023-02-01,-0.0622273825330459,-0.06542898691226373,0.9815237679137302,0.0019927232318573407
2023-03-01,0.0326972761958011,0.02725075466022142,0.9829688929916289,0.005910632054256779
2023-04-01,0.0099340755467749,-0.013359857817990872,0.9845837026511153,0.023087973824104803
2023-05-01,-0.0399342219450096,-0.01895501765518648,0.983467688645143,-0.021292574543435472
2023-06-01,0.0384226054125284,0.0322890259042492,0.9884404304050337,0.006506826750373035
2023-07-01,0.0599702915473273,0.058040586974976716,0.989450367899157,0.002542011411853569
2023-08-01,-0.0744758397316332,-0.06359667975279637,0.9879673675333599,-0.01164439545240084
2023-09-01,-0.0067415310184482,-0.028102781716360936,0.9930517683452483,0.02116598606040454
2023-10-01,-0.044246195832301,-0.03944247360356001,0.9898396914004675,-0.005204469932482074
2023-11-01,0.0719308017145792,0.07856206293706292,1.0014946998626355,-0.006748687927164099
2023-12-01,0.0488496241343849,0.0371188329449903,0.9959515874289058,0.011881063539313445
2024-01-01,-0.0472738635085512,-0.04682829624709406,0.9967813270118964,-0.0005962922336665774
2024-02-01,0.0511998718420421,0.046259479401516757,1.0064152421426025,0.004643626678773882
2024-03-01,0.0262699642579016,0.021803436049131264,1.0065107727485156,0.004324570991517649
2024-04-01,-0.0060742584873359,0.002636119631901801,1.006353940165338,-0.008727127865647478
2024-05-01,0.0043044481481434,0.002877766623643474,1.0082968432717914,0.0014028051458507638
2024-06-01,0.0291027078802256,0.0355494966442953,1.0136626318304842,-0.00693248844847974
2024-07-01,0.0027408328283817,-0.0013624856156502219,1.0110834327250258,0.004118419461691797
2024-08-01,0.0282079455125785,0.01396609419508299,1.0106852563221773,0.014092620021201374
2024-09-01,0.0732935205775231,0.0644865081096806,1.0143355567885175,0.007882562468742985
2024-10-01,-0.0575603334648076,-0.04383994533885638,1.0156011939739127,-0.013036432634913997
2024-11-01,-0.0459347948247917,-0.03657817636129779,1.0160258895138725,-0.008770420650508814
2024-12-01,-0.0116483635691977,-0.0028649044568269666,1.0183952791793485,-0.00873075839506524
2025-01-01,0.0204774167353113,0.016634432997359117,1.0208624314395571,0.0034959490200088712
2025-02-01,-0.0221042736451869,0.003548661477816406,1.017981076426721,-0.025716743876248484
2025-03-01,0.0376523759092817,0.021389838231943514,1.0158866088377052,0.015922725684245506
