,portfolio,benchmark,beta,hedged
2022-08-01,0.0162644325112474,0.00033206544708086483,0.8905171325512578,0.015968722541493598
2022-09-01,-0.1194734416446752,-0.11902103388960983,0.8902464658164605,-0.013515386866628884
2022-10-01,-0.0484762147604617,-0.03154865892508474,0.9047018116377404,-0.019934085876196366
2022-11-01,0.1872216182892849,0.14635210337672144,0.909859623012057,0.054061748683919525
2022-12-01,-0.0156907828343496,-0.016363430663690837,0.9516779783665981,-0.00011806622118630539
2023-01-01,0.0674503303802225,0.0785461845709865,0.9499077925301055,-0.007161302417265522
2023-02-01,-0.0945772723177954,-0.06542898691226373,0.9564701960079663,-0.031996396381219844
2023-03-01,0.0400698474262663,0.02725075466022142,0.9717566419548663,0.013588745586913607
2023-04-01,0.0017373723744094,-0.013359857817990872,0.9746880803698664,0.014759066545041276
2023-05-01,-0.0390123050547384,-0.01895501765518648,0.9740592130592496,-0.020548995474003275
2023-06-01,0.0414987021576184,0.0322890259042492,0.9780992409356146,0.009916830430121863
2023-07-01,0.0821904541742509,0.058040586974976716,0.9801507433202855,0.025301929707981792
2023-08-01,-0.0593790089741572,-0.06359667975279637,0.986674410323522,0.003370207519467032
2023-09-01,-0.0188099937148863,-0.028102781716360936,0.9895104404053664,0.00899800219788589
2023-10-01,-0.0416846870577119,-0.03944247360356001,0.9878436402766632,-0.0027216903516549817
2023-11-01,0.066995332665891,0.07856206293706292,0.990505059686586,-0.010820788172685822
2023-12-01,0.0417694442912699,0.0371188329449903,0.9837445692992028,0.00525399396291136
2024-01-01,-0.0658073444377419,-0.04682829624709406,0.9831616947457963,-0.019767557337390697
2024-02-01,0.0354972164771345,0.046259479401516757,1.0042066623259225,-0.010956860933597407
2024-03-01,0.0275598715759614,0.021803436049131264,1.0002639438679333,0.0057506806435850925
2024-04-01,0.0013217491012066,0.002636119631901801,1.0006287471654296,-0.0013160279834414923
2024-05-01,-0.0056311521191203,0.002877766623643474,1.0012372028958065,-0.008512479123964002
2024-06-01,0.004272835537732,0.0355494966442953,1.0025905783657139,-0.03136875486348203
2024-07-01,0.0152628137217329,-0.0013624856156502219,0.9997930404203563,0.016625017357932835
2024-08-01,0.0253993957965453,0.01396609419508299,0.9981653638393984,0.011458924302894979
2024-09-01,0.0929435533931294,0.0644865081096806,1.000208521574103,0.028443598455269364
2024-10-01,-0.0656433579766895,-0.04383994533885638,1.0083080266428441,-0.02143918920393708
2024-11-01,-0.0437776598183468,-0.03657817636129779,1.007724550748663,-0.006916933477452619
2024-12-01,-0.0060234938864077,-0.0028649044568269666,1.0094717783737313,-0.0031314536895037538
2025-01-01,0.0175891498370956,0.016634432997359117,1.0089383559917313,0.0008060323558854859
2025-02-01,-0.0039153817526601,0.003548661477816406,1.006031982905104,-0.007485448695846696
2025-03-01,0.0381650270951482,0.021389838231943514,1.0061016104716902,0.0166446764022609
