,portfolio,benchmark,beta,hedged
2023-07-01,0.0810713686647339,0.058040586974976716,0.89715487007159,0.02899997339831984
2023-08-01,-0.0526614148088626,-0.06359667975279637,0.906291137094478,0.004975692399732584
2023-09-01,-0.0246966841311857,-0.028102781716360936,0.9083050636985394,0.0008292148057996648
2023-10-01,-0.0386291702550149,-0.03944247360356001,0.9067586486004333,-0.00286436619279256
2023-11-01,0.0686430600228332,0.07856206293706292,0.9100156225464503,-0.002849644589371522
2023-12-01,0.0522558385626812,0.0371188329449903,0.9113058358505269,0.018429229479950737
2024-01-01,-0.0438033606128869,-0.04682829624709406,0.9124470507663653,-0.0010750198098122693
2024-02-01,0.0313628590277424,0.046259479401516757,0.9310037589699324,-0.01170489018306186
2024-03-01,0.0269732968994807,0.021803436049131264,0.926857495579955,0.006764618767945187
2024-04-01,0.0087280767275381,0.002636119631901801,0.9266037291694957,0.006285438446080973
2024-05-01,0.0054390191618126,0.002877766623643474,0.9277191833437772,0.0027692598598720967
2024-06-01,0.0115988613413316,0.0355494966442953,0.9284580137981648,-0.021407353704555338
2024-07-01,0.0094789173641209,-0.0013624856156502219,0.9238378804794691,0.010737633187466965
2024-08-01,0.0314573008741156,0.01396609419508299,0.9228947336679031,0.018568066091563636
2024-09-01,0.0807404309245251,0.0644865081096806,0.9216478286042203,0.021306580750969528
2024-10-01,-0.0489092167478508,-0.04383994533885638,0.9280437275965041,-0.00822383045795154
2024-11-01,-0.0410950846872648,-0.03657817636129779,0.9296639025536179,-0.007089674502926205
2024-12-01,0.0060847571045119,-0.0028649044568269666,0.9318945855858234,0.008754546056049644
2025-01-01,0.0239420038193383,0.016634432997359117,0.9278513970331672,0.008507721923884028
2025-02-01,0.0220629953667327,0.003548661477816406,0.9234880712967247,0.018785848822899045
2025-03-01,0.0091255261871859,0.021389838231943514,0.9247620972413183,-0.010654985475838714
