ym,threshold,cap_conservative_m,cap_aggregate_m,n_stocks,binding_ric,binding_adv_m,binding_weight,binding_country,binding_industry
2017-05-01,0.2,769.3433589523046,15774.872308001717,90,AC.PS,4.391955797936202,0.023976569286894463,PHILIPPINES,RLEST
2017-05-01,0.25,961.6791986903808,19718.590385002146,90,AC.PS,4.391955797936202,0.023976569286894463,PHILIPPINES,RLEST
2017-06-01,0.05,151.55535096912234,4190.930718550793,88,AC.PS,4.072395770759935,0.0282142169969909,PHILIPPINES,RLEST
2017-06-01,0.1,303.1107019382447,8381.861437101586,88,AC.PS,4.072395770759935,0.0282142169969909,PHILIPPINES,RLEST
2017-06-01,0.15,454.6660529073669,12572.792155652378,88,AC.PS,4.072395770759935,0.0282142169969909,PHILIPPINES,RLEST
2017-06-01,0.2,606.2214038764894,16763.722874203173,88,AC.PS,4.072395770759935,0.0282142169969909,PHILIPPINES,RLEST
2017-06-01,0.25,757.7767548456115,20954.653592753963,88,AC.PS,4.072395770759935,0.0282142169969909,PHILIPPINES,RLEST
2017-07-01,0.05,191.84285390321955,5089.917423352066,89,MXSC.KL,2.956530791199999,0.016181772047271975,MALAYSIA,TELCM
2017-07-01,0.1,383.6857078064391,10179.834846704132,89,MXSC.KL,2.956530791199999,0.016181772047271975,MALAYSIA,TELCM
2017-07-01,0.15,575.5285617096586,15269.752270056195,89,MXSC.KL,2.956530791199999,0.016181772047271975,MALAYSIA,TELCM
2017-07-01,0.2,767.3714156128782,20359.669693408265,89,MXSC.KL,2.956530791199999,0.016181772047271975,MALAYSIA,TELCM
2017-07-01,0.25,959.2142695160977,25449.587116760325,89,MXSC.KL,2.956530791199999,0.016181772047271975,MALAYSIA,TELCM
2017-08-01,0.05,126.31966059327127,5301.885667642646,89,AC.PS,3.8134359771981603,0.031698215125439924,PHILIPPINES,RLEST
2017-08-01,0.1,252.63932118654253,10603.771335285292,89,AC.PS,3.8134359771981603,0.031698215125439924,PHILIPPINES,RLEST
2017-08-01,0.15,378.95898177981377,15905.657002927936,89,AC.PS,3.8134359771981603,0.031698215125439924,PHILIPPINES,RLEST
2017-08-01,0.2,505.27864237308506,21207.542670570583,89,AC.PS,3.8134359771981603,0.031698215125439924,PHILIPPINES,RLEST
2017-08-01,0.25,631.5983029663563,26509.42833821323,89,AC.PS,3.8134359771981603,0.031698215125439924,PHILIPPINES,RLEST
2017-09-01,0.05,169.39552936357268,5336.769761528236,90,AC.PS,4.540166268519668,0.028142269160562623,PHILIPPINES,RLEST
2017-09-01,0.1,338.79105872714536,10673.539523056472,90,AC.PS,4.540166268519668,0.028142269160562623,PHILIPPINES,RLEST
2017-09-01,0.15,508.186588090718,16010.30928458471,90,AC.PS,4.540166268519668,0.028142269160562623,PHILIPPINES,RLEST
2017-09-01,0.2,677.5821174542907,21347.079046112944,90,AC.PS,4.540166268519668,0.028142269160562623,PHILIPPINES,RLEST
2017-09-01,0.25,846.9776468178633,26683.84880764118,90,AC.PS,4.540166268519668,0.028142269160562623,PHILIPPINES,RLEST
2017-10-01,0.05,128.68747344395348,5360.085871071398,88,AC.PS,4.228983591329357,0.0345055556073975,PHILIPPINES,RLEST
2017-10-01,0.1,257.37494688790696,10720.171742142797,88,AC.PS,4.228983591329357,0.0345055556073975,PHILIPPINES,RLEST
2017-10-01,0.15,386.0624203318604,16080.257613214195,88,AC.PS,4.228983591329357,0.0345055556073975,PHILIPPINES,RLEST
2017-10-01,0.2,514.7498937758139,21440.343484285593,88,AC.PS,4.228983591329357,0.0345055556073975,PHILIPPINES,RLEST
2017-10-01,0.25,643.4373672197673,26800.42935535699,88,AC.PS,4.228983591329357,0.0345055556073975,PHILIPPINES,RLEST
2017-11-01,0.05,228.48840214468726,5496.290642012887,90,AC.PS,9.796051929903532,0.04501696554333348,PHILIPPINES,RLEST
2017-11-01,0.1,456.9768042893745,10992.581284025773,90,AC.PS,9.796051929903532,0.04501696554333348,PHILIPPINES,RLEST
2017-11-01,0.15,685.4652064340617,16488.87192603866,90,AC.PS,9.796051929903532,0.04501696554333348,PHILIPPINES,RLEST
2017-11-01,0.2,913.953608578749,21985.162568051546,90,AC.PS,9.796051929903532,0.04501696554333348,PHILIPPINES,RLEST
