,portfolio,benchmark,beta,hedged
2019-02-01,0.0049141434977334,0.0009714933376510082,0.8845916706516672,0.00405476858315373
2019-03-01,0.0162936884549624,0.006831913982587201,0.8822810094468504,0.010266020489951313
2019-04-01,0.0050388625011151,0.019950289661950782,0.8846997086084856,-0.01261115294946764
2019-05-01,-0.0597462821101636,-0.07527519365479407,0.8819950011513635,0.0066460624040656086
2019-06-01,0.0630077914895813,0.05697394789579158,0.8847181990583163,0.012601902913974228
2019-07-01,-0.0167336610902572,-0.016921676810192743,0.8860738075516731,-0.001739806488890867
2019-08-01,-0.0382454982477786,-0.05079989585442757,0.8862772726922876,0.006777294903135715
2019-09-01,0.023065622864019,0.016935377363282544,0.8843882566647587,0.008088174001745732
2019-10-01,0.0642183710057268,0.04093906093906097,0.8887436585019247,0.02783404021111252
2019-11-01,-0.0141510446324844,-0.0018522428453521256,0.8971703080165754,-0.012489267348398335
2019-12-01,0.0712776233952609,0.07173693572424411,0.897580156462543,0.006887973403750483
2020-01-01,-0.0544317652623,-0.04693807977320452,0.90282946292834,-0.012054683909770186
2020-02-01,-0.0566279680170033,-0.05348570137620723,0.9092862783907047,-0.007994153665515237
2020-03-01,-0.1318304423201703,-0.15607844697271056,0.9130983839615872,0.010684535381845994
2020-04-01,0.1321030695167276,0.08998562304084468,0.9081913635850988,0.05037890382420819
2020-05-01,0.0230725737553523,0.005849028045062266,0.9178461989195872,0.017704065596817836
2020-06-01,0.0746941680617252,0.06959746332025585,0.9180506576674343,0.010800171088579183
2020-07-01,0.0700905873247553,0.08423274042809781,0.9222289560762182,-0.007591284947688404
2020-08-01,0.0139022055297784,0.02092833574315045,0.9212430826454008,-0.005377879004879444
2020-09-01,-0.034734751309477,-0.017703132092600993,0.9223189051635915,-0.01840681789986281
2020-10-01,-0.0015018774457904,0.019833641404805924,0.9222938674608169,-0.019794323282859846
2020-11-01,0.1291416128023795,0.0920830841172311,0.9182770732525077,0.04458382782314406
2020-12-01,0.1016884129288699,0.0715228161019692,0.9423042819908631,0.03429215705593927
2021-01-01,0.0029849717807841,0.02966869569257935,0.9594538218726826,-0.025480771691438753
2021-02-01,-0.0043654475610622,0.007288070579209771,0.9526598961006513,-0.011308500121826394
2021-03-01,-0.0103260257166878,-0.017046727297164055,0.952194589066645,0.005905775776966488
2021-04-01,0.0396628762166303,0.023685270010558757,0.9782807497421665,0.016492032512855224
2021-05-01,0.0367162205075586,0.021222757325932706,0.9795958695122449,0.015926495091414188
2021-06-01,0.0151098326645352,-0.001140814265264689,0.9831211042490089,0.016231391244745243
2021-07-01,-0.0748711853276591,-0.07044753535471115,0.9800534836377179,-0.005828832889583135
2021-08-01,0.0115318122572963,0.02415871028329941,0.989323108571966,-0.012368958099266995
2021-09-01,-0.0332999626641572,-0.04246295857626459,0.9868368156721155,0.008604048161260695
2021-10-01,-0.007348868837893,0.009296943579921946,0.9853325659137439,-0.016509450110652798
2021-11-01,-0.0109750996781254,-0.04137576596165249,0.9838349642834383,0.029731825548956883
2021-12-01,0.0212059797114084,0.016157767110407173,0.9756437967025533,0.005441754461575101
2022-01-01,-0.0260489646662917,-0.019301791381563405,0.9748522948772883,-0.007232569042731951
2022-02-01,-0.0071029078380956,-0.030557095917168153,0.973755427799976,0.02265223016905138
2022-03-01,-0.004899869869099,-0.025202550989917305,0.9707854391498009,0.01956639966134312
2022-04-01,-0.0505274386542096,-0.05745364734320668,0.9671872660171968,0.005040997442382657
2022-05-01,0.0153847014302734,0.0013752218474432087,0.9693852960948148,0.014051581592493607
2022-06-01,-0.0412655609144177,-0.07145044401347367,0.9701980181590213,0.028055518264036558
2022-07-01,-0.0057798717091492,-0.0068853867908501565,0.9591023738647739,0.0008239191069323425
2022-08-01,-0.011539756474009,0.00033206544708086483,0.9602679831490464,-0.011858628291150829
2022-09-01,-0.113989824409639,-0.11902103388960983,0.9603320669177998,0.00030989107226349344
2022-10-01,-0.0528897855264154,-0.03154865892508474,0.9656969731578718,-0.02242334109527099
2022-11-01,0.1744779199618948,0.14635210337672144,0.9714712183382224,0.03230106378814976
2022-12-01,-0.0119347273280218,-0.016363430663690837,0.9971140959367726,0.00438148004462835
2023-01-01,0.0496772330037625,0.0785461845709865,0.9956053045480887,-0.028523765007124897
2023-02-01,-0.0622273825330459,-0.06542898691226373,0.9981597639800643,0.003081199600753981
2023-03-01,0.0326972761958011,0.02725075466022142,0.9996293827033511,0.005456621136603494
2023-04-01,0.0099340755467749,-0.013359857817990872,1.0012715620180834,0.023310921252534124
2023-05-01,-0.0399342219450096,-0.01895501765518648,1.0001366325204843,-0.020976614417985064
2023-06-01,0.0384226054125284,0.0322890259042492,1.0051936580390173,0.005965881349319559
2023-07-01,0.0599702915473273,0.058040586974976716,1.0062207131177867,0.0015686507315912993
2023-08-01,-0.0744758397316332,-0.06359667975279637,1.004712577152569,-0.01057945571885456
2023-09-01,-0.0067415310184482,-0.028102781716360936,1.009883154249405,0.021638994824452886
2023-10-01,-0.044246195832301,-0.03944247360356001,1.0066166353225092,-0.0045427457646885355
2023-11-01,0.0719308017145792,0.07856206293706292,1.0184691863009852,-0.008082238599058045
2023-12-01,0.0488496241343849,0.0371188329449903,1.0128321228090569,0.01125447776651562
2024-01-01,-0.0472738635085512,-0.04682829624709406,1.01367592577481,0.0001948530421789288
2024-02-01,0.0511998718420421,0.046259479401516757,1.023473127602647,0.0038545377777015194
2024-03-01,0.0262699642579016,0.021803436049131264,1.0235702773713724,0.003952615173443332
2024-04-01,-0.0060742584873359,0.002636119631901801,1.0234107866088187,-0.008772091753415472
2024-05-01,0.0043044481481434,0.002877766623643474,1.0253866202763986,0.0013536247559813954
2024-06-01,0.0291027078802256,0.0355494966442953,1.0308433544038822,-0.007543254487949319
2024-07-01,0.0027408328283817,-0.0013624856156502219,1.0282204400593484,0.004141768387680104
2024-08-01,0.0282079455125785,0.01396609419508299,1.0278155149039092,0.013853377216262779
2024-09-01,0.0732935205775231,0.0644865081096806,1.031527684869679,0.006773902161814491
