ym,gross_return,hedge_return,net_return,beta
2019-02-01,-0.0007049280686853,0.0008267442539142757,-0.0015316723225995757,0.851003524031648
2019-03-01,0.0317016114976719,0.005753242463210906,0.025948369034460995,0.8421128365893434
2019-04-01,0.0035103753434875,0.01696125373868785,-0.01345087839520035,0.8501758132883842
2019-05-01,-0.0612731600993642,-0.06379227393025469,0.0025191138308904917,0.8474541324038419
2019-06-01,0.0569370826765229,0.048533126083918285,0.008403956592604615,0.8518476931366594
2019-07-01,-0.0116277478548997,-0.014336202986033551,0.0027084551311338505,0.8472093603275866
2019-08-01,-0.041119348115621,-0.04307461610990548,0.001955267994284478,0.8479272523183966
2019-09-01,0.0192608689409692,0.014373617957563638,0.004887250983405561,0.8487332551990818
2019-10-01,0.0600388056789188,0.034804358590284336,0.02523444708863446,0.8501503891867886
2019-11-01,-0.0111189910172282,-0.0015880805064560698,-0.00953091051077213,0.857382448765331
2019-12-01,0.0755421509410209,0.0615578908513875,0.013984260089633403,0.8581059426348411
2020-01-01,-0.0440281026428236,-0.04078697841037282,-0.003241124232450779,0.8689528546426994
2020-02-01,-0.040704836872855,-0.04660935659485288,0.005904519721997882,0.8714358304290042
2020-03-01,-0.1243819214182217,-0.13612291477870148,0.011740993360479776,0.8721442160588758
2020-04-01,0.104631907474231,0.07787234685362089,0.026759560620610107,0.8653865386726772
2020-05-01,0.0316248312323889,0.005024831880363968,0.02659999935202493,0.8590883547918561
2020-06-01,0.0988382148821429,0.05963011165541986,0.03920810322672304,0.8567857046891095
2020-07-01,0.0730088995075439,0.07347127110545648,-0.00046237159791258364,0.8722412536034316
2020-08-01,0.0255669808339657,0.018337290049569105,0.007229690784396597,0.8761943746803011
2020-09-01,-0.019051166316609,-0.015437005565587936,-0.0036141607510210647,0.8719929041279547
2020-10-01,-0.0001624906935502,0.017324780567450154,-0.017487271261000355,0.8735047797754454
2020-11-01,0.1067380068226956,0.07994045339930814,0.026797553423387466,0.8681339701604243
2020-12-01,0.1114832328726075,0.06303277656814253,0.04845045630446497,0.881296067513302
2021-01-01,0.0071029626221472,0.02684360572158,-0.0197406430994328,0.9047787607425576
2021-02-01,-0.0088993602645284,0.006545694568651748,-0.015445054833180148,0.8981381968671169
2021-03-01,-0.0036296650344742,-0.015307004145712327,0.011677339111238126,0.8979438621194372
2021-04-01,0.0498140980055161,0.021491429144719805,0.028322668860796298,0.9073753068949203
2021-05-01,0.0414727957360815,0.019315449364453244,0.022157346371628257,0.9101291160150586
2021-06-01,-0.0073903951152164,-0.0010407733528698564,-0.006349621762346543,0.9123074496516562
2021-07-01,-0.0417749551876668,-0.06432631028462762,0.022551355096960823,0.913109450326935
2021-08-01,0.0216769108798834,0.0218914508567599,-0.00021453997687649953,0.9061514708379594
2021-09-01,-0.0337329005424652,-0.0385110408393845,0.004778140296919302,0.9069325862025761
2021-10-01,-0.0087821323396708,0.008436787086783663,-0.01721891942645446,0.9074796479354881
2021-11-01,-0.0338606213499016,-0.037488276754163975,0.003627655404262374,0.9060442962894879
2021-12-01,0.0460593062333888,0.014685453047747255,0.03137385318564155,0.9088788659596656
2022-01-01,-0.0075332996128138,-0.017578456523862276,0.010045156911048476,0.9107163255661744
2022-02-01,-0.0210328929394565,-0.02767178424256301,0.00663889130310651,0.905576377990028
2022-03-01,0.0443491855198252,-0.02287872684865441,0.06722791236847961,0.9077940902810759
2022-04-01,-0.0353466232496884,-0.05138560343946152,0.016038980189773115,0.8943836608405915
2022-05-01,0.0065866854484816,0.0012275597503086195,0.0053591256981729805,0.8926267078950786
2022-06-01,-0.0534912019335279,-0.06375126761628885,0.01026006568276095,0.8922445269096865
2022-07-01,0.0153694821939707,-0.006133308660111872,0.02150279085408257,0.8907718399004534
2022-08-01,0.0379501788591044,0.0002922781726216258,0.037657900686482774,0.880182431478485
2022-09-01,-0.1144530975228731,-0.10472077206305215,-0.009732325459820945,0.8798509695368556
2022-10-01,-0.0203445549671149,-0.02817363751215368,0.007829082545038779,0.8930217154096671
2022-11-01,0.1108061800131264,0.13068028122737804,-0.019874101214251635,0.8929170009329969
2022-12-01,-0.0258669338932804,-0.014241519856134298,-0.011625414037146101,0.8703260427982934
2023-01-01,0.0246302269515271,0.06833518768760197,-0.04370496073607487,0.8700000905307337
2023-02-01,-0.0956023985794907,-0.05620873630016529,-0.039393662279325406,0.8590800339845972
2023-03-01,0.0344268685490351,0.023747852577359237,0.010679015971675865,0.8714566944461375
2023-04-01,0.004351781726928,-0.011688826320450636,0.016040608047378637,0.8749214609686965
2023-05-01,-0.0372688077371174,-0.01657125557018114,-0.020697552166936264,0.8742411044733005
2023-06-01,0.0461696344085768,0.028454404158685036,0.017715230249891762,0.8812407114127424
2023-07-01,0.0597526917650007,0.05148978329923569,0.00826290846576501,0.8871340898298409
2023-08-01,-0.0622502997770484,-0.05651496799868057,-0.005735331778367832,0.8886465176854705
2023-09-01,-0.0216684188763856,-0.025003084076281306,0.0033346651998957047,0.8897013942831488
2023-10-01,-0.0530529317867366,-0.035027120651282925,-0.018025811135453672,0.8880558811636355
2023-11-01,0.0708358894004416,0.07016861921553137,0.0006672701849102236,0.8931616176085442
2023-12-01,0.0523876617184658,0.03317847268508945,0.019209189033376352,0.8938447158147343
2024-01-01,-0.0172085368541731,-0.041968245014123565,0.024759708159950464,0.8962155016845806
2024-02-01,0.0417066687931877,0.042041210953545856,-0.0003345421603581575,0.9088128854335401
2024-03-01,0.004856461892825,0.01977596300847459,-0.014919501115649589,0.9070113061038626
2024-04-01,0.0034148104482309,0.002382813603831921,0.001031996844398979,0.9039095096427263
2024-05-01,0.0039159995418037,0.0026074610421110258,0.001308538499692674,0.9060710554804403
2024-06-01,0.0214654580637798,0.03221977621805657,-0.01075431815427677,0.9063356519627951
2024-07-01,0.0164453822564021,-0.001230674285445433,0.01767605654184753,0.9032567179493604
2024-08-01,0.026660074027023,0.012607917282128506,0.014052156744894495,0.9027518435732265
2024-09-01,0.0441821630012763,0.05821769344546868,-0.014035530444192375,0.9027887406533204
2024-10-01,-0.0521768598251531,-0.03926750978123088,-0.01290935004392222,0.8957016136246675
2024-11-01,-0.0404776640335116,-0.032810189690714475,-0.0076674743427971245,0.8969881211855576
2024-12-01,-0.0025505196086425,-0.002577272222854101,2.6752614211600963e-05,0.8996014567650072
2025-01-01,0.0110445761100519,0.014927324291439394,-0.0038827481813874937,0.8973749988237806
2025-02-01,-0.0084579559164651,0.003173976422764511,-0.01163193233922961,0.8944151034427635
2025-03-01,0.0130383394967959,0.019143563627413866,-0.0061052241306179655,0.8949840302590475
