ym,BMATR,CODIS,COSTP,ENEGY,FINAN,HLTHC,INDUS,RLEST,TECNO,TELCM,UTILS
2009-02-01,-0.07604416564019327,-0.0526075276411384,-0.09008438248355079,-0.07531211744912673,-0.09461907847497443,-0.0689323405641354,-0.11291718951453908,-0.06040312183826958,0.04829551768217312,-0.04744137083756099,0.006201087301029174
2009-03-01,0.20426392574408964,0.2090577195109576,0.10714328346159684,0.16228693306550254,0.18875936553372988,0.12965636875518227,0.1956623689251039,0.3702746593159646,0.16484440973349554,0.18208472519506672,0.06533508090111134
2009-04-01,0.11935729461306259,0.1819245033044246,0.13084310348376177,0.1693494623999616,0.16143527777215194,0.13511597973604536,0.14194610640263225,0.22426980738139143,0.15522454763013893,0.10568210382784907,0.07008588053406692
2009-05-01,0.2785540055446448,0.15488913583308958,0.13585969000851456,0.14777722891392073,0.1984200418759588,-0.0020787430042724505,0.13443447748520412,0.31631873720317893,0.21608517260262824,0.09588307096553793,0.042337522753934154
2009-06-01,-0.006060595571224585,0.03298080684593928,0.02129484373466884,-0.006640600056245238,-0.010371063326122,0.001022835326611897,-0.09066113339218196,0.028005440507740426,-0.02561578576922603,0.021388509080727466,0.01263023484776705
2009-07-01,0.10670963494184584,0.1724199775597506,0.10161154209063174,0.063423492713122,0.12234396830611362,0.0778866434545423,0.12066830875417422,0.0176140045013665,0.14433630992905772,0.11887729640829116,0.09176034460795834
2009-08-01,0.02075325118072572,-0.011197456325118687,-0.01579946465422487,-0.0281690776178452,-0.014478873063368907,-0.007858167032765349,0.022023043717788023,-0.1182222078758807,0.006893136711078347,-0.06062212084648311,-0.0007869160769704252
2009-09-01,0.11184214498407177,0.12524105233347704,0.07596998240867343,0.07910354106035009,0.153931973318178,0.1250982910924193,0.05054137191071989,0.002141463759554441,0.13807390540447564,0.05121026170093388,0.005595653111313423
2009-10-01,-0.017982970412445388,-0.05691969005795056,0.04118967557787159,0.026056665843778318,0.03456280601784552,0.0268964366590357,-0.06025643363300293,0.09047965421349165,-0.03540611625002253,-0.05468334121035706,-0.02261749664777825
2009-11-01,0.042955705714925546,0.0704841893644311,0.07130642521130492,-0.0043764653053218,0.008707455661799618,0.09360664574752126,-0.003694165443963421,-0.014441421771519861,0.05862607360633631,-0.022851238336337863,0.03484956481122845
