,portfolio,benchmark,beta,hedged
2019-02-01,-0.0021682868241671,0.0009714933376510082,0.8129496990297976,-0.002958062040619941
2019-03-01,0.0214349280918288,0.006831913982587201,0.8077909708565598,0.01591616966302618
2019-04-01,0.0178798732803373,0.019950289661950782,0.8098825860323465,0.0017224810968222114
2019-05-01,-0.0758649182299259,-0.07527519365479407,0.8093588250153605,-0.014940275940678052
2019-06-01,0.0550811223857468,0.05697394789579158,0.8237500235295266,0.008148831466018462
2019-07-01,-0.0209623233075421,-0.016921676810192743,0.8236825847300762,-0.0070242328145555515
2019-08-01,-0.036276358686274,-0.05079989585442757,0.8257122992904115,0.005669740123398832
2019-09-01,0.0198156494621512,0.016935377363282544,0.8230164190532497,0.0058775558293069335
2019-10-01,0.0581223243067976,0.04093906093906097,0.8437498245119939,0.023579998823779084
2019-11-01,-0.0080867945732704,-0.0018522428453521256,0.8496829478386639,-0.006512975412318531
2019-12-01,0.072445163690151,0.07173693572424411,0.8501329215218166,0.011459232941876576
2020-01-01,-0.072305313386511,-0.04693807977320452,0.8556926807410025,-0.0321407420765426
2020-02-01,-0.0476037096705537,-0.05348570137620723,0.8689552295634684,-0.0011270297528284262
2020-03-01,-0.1135401252411744,-0.15607844697271056,0.8693896209059115,0.022152856604013837
2020-04-01,0.1170308286789863,0.08998562304084468,0.8505240128194783,0.040495895474226176
2020-05-01,0.0151720280046609,0.005849028045062266,0.871527949213211,0.010074436587657228
2020-06-01,0.0995794202116895,0.06959746332025585,0.8745506030651613,0.038712916693154305
2020-07-01,0.0848510171474466,0.08423274042809781,0.8904418153559802,0.009846662848242121
2020-08-01,0.0086310455681764,0.02092833574315045,0.8978145404881325,-0.010158718570241579
2020-09-01,-0.030989970687876,-0.017703132092600993,0.8994410341624024,-0.015067047250593348
2020-10-01,0.0044907268508003,0.019833641404805924,0.9010341409614159,-0.013380061194515777
2020-11-01,0.1043271312443441,0.0920830841172311,0.8974468010011856,0.021687461977011976
2020-12-01,0.098006648557918,0.0715228161019692,0.9123716570469016,0.03275125831430355
2021-01-01,0.0040942856084397,0.02966869569257935,0.9279326889587918,-0.023436266963475578
2021-02-01,0.0010123136019315,0.007288070579209771,0.9243604295830197,-0.005724490449498211
2021-03-01,-0.0223881797247809,-0.017046727297164055,0.923756854993777,-0.006641148528816063
2021-04-01,0.0290281767528705,0.023685270010558757,0.9543532097986409,0.006424063293346261
2021-05-01,0.0220252585834012,0.021222757325932706,0.9542827249630887,0.0017727478911797843
2021-06-01,0.0211358634340589,-0.001140814265264689,0.9599983296534609,0.022231043223157842
2021-07-01,-0.0703206285985643,-0.07044753535471115,0.956487861786834,-0.00293841613898424
2021-08-01,-0.0027666015449827,0.02415871028329941,0.9623722670027186,-0.026016274328183445
2021-09-01,-0.0426255639942334,-0.04246295857626459,0.9604547808797955,-0.001841812419359365
2021-10-01,0.0002023212385115,0.009296943579921946,0.9618765923360904,-0.008740191171284713
2021-11-01,-0.0065643842835269,-0.04137576596165249,0.9601733787608571,0.03316352471869143
2021-12-01,0.0263657552122032,0.016157767110407173,0.9519411795182471,0.010984511330741057
2022-01-01,-0.0638775941066049,-0.019301791381563405,0.9508634619435733,-0.045524225931818894
2022-02-01,0.0141676400051289,-0.030557095917168153,0.9564120082977935,0.043392813479015996
2022-03-01,0.0039239261808183,-0.025202550989917305,0.9449969666271233,0.027740260417555555
2022-04-01,-0.0536376950182218,-0.05745364734320668,0.9396643050955994,0.0003494465877401376
2022-05-01,0.0193443371714588,0.0013752218474432087,0.9424947536170286,0.01804819779518406
2022-06-01,-0.0587586225290284,-0.07145044401347367,0.9421649675117478,0.008559482733625973
2022-07-01,0.0205205338915654,-0.0068853867908501565,0.9396578630474405,0.02699044172971073
2022-08-01,-0.0080152000190778,0.00033206544708086483,0.9416503232899984,-0.008327889554674934
2022-09-01,-0.123292179761987,-0.11902103388960983,0.9413926247835237,-0.011246656264198476
2022-10-01,-0.0273200943691818,-0.03154865892508474,0.953489594913621,0.002761223649365239
2022-11-01,0.1497636677321066,0.14635210337672144,0.9526039084123954,0.010348082051066798
2022-12-01,-0.0148453292815844,-0.016363430663690837,0.9580942700196102,0.0008323798751609778
2023-01-01,0.0323537311637903,0.0785461845709865,0.955260765046655,-0.042678357200986033
2023-02-01,-0.0691650419544348,-0.06542898691226373,0.9515971866303811,-0.006903002084648613
2023-03-01,0.0552675405703715,0.02725075466022142,0.9568642210035249,0.029192268440660554
2023-04-01,0.0145042150243855,-0.013359857817990872,0.962410913164336,0.02736188798674379
2023-05-01,-0.0279441961243991,-0.01895501765518648,0.960866541151589,-0.009730953872592766
2023-06-01,0.0312937659699554,0.0322890259042492,0.9672721984967187,6.148889623477233e-05
2023-07-01,0.0588326570332221,0.058040586974976716,0.9713370920274799,0.0024556820613801933
2023-08-01,-0.0770760193871853,-0.06359667975279637,0.9724189726625444,-0.015233401397222207
2023-09-01,-0.0105026551956944,-0.028102781716360936,0.9793343073762459,0.017019363071843763
2023-10-01,-0.0517898069347979,-0.03944247360356001,0.9754393952635821,-0.013316064335241518
2023-11-01,0.0904193632916134,0.07856206293706292,0.9765235366839722,0.013701659743123915
2023-12-01,0.0601038093492781,0.0371188329449903,0.9802592354617197,0.02371773054539062
2024-01-01,-0.0537516652768927,-0.04682829624709406,0.9816170998156335,-0.007784208925512917
2024-02-01,0.0486599920989842,0.046259479401516757,0.9856919960926169,0.003062393509497857
2024-03-01,0.0287232655573559,0.021803436049131264,0.985517850586129,0.007235590126823937
2024-04-01,-0.0056208318203775,0.002636119631901801,0.9855693586246805,-0.008218910555248888
2024-05-01,0.0330960166696304,0.002877766623643474,0.9860468013894923,0.03025840409524131
2024-06-01,0.0466815314018614,0.0355494966442953,0.983761522968804,0.011709304442295065
2024-07-01,-0.012276971191817,-0.0013624856156502219,0.9869324346052197,-0.010932289946048734
2024-08-01,0.0346082797749124,0.01396609419508299,0.9862775508773827,0.020833834596863117
2024-09-01,0.0594041046465929,0.0644865081096806,0.9904703355919641,-0.004467868681956352
2024-10-01,-0.0348504406650474,-0.04383994533885638,0.9874265094648984,0.008438283536031495
2024-11-01,-0.0494841147908425,-0.03657817636129779,0.9832495161322811,-0.013518640582595207
2024-12-01,0.0037573064559269,-0.0028649044568269666,0.9869729578453709,0.0065848896816257975
2025-01-01,0.0268375826816988,0.016634432997359117,0.9879003848783545,0.01040441992137453
2025-02-01,-0.0224767305603907,0.003548661477816406,0.9795932096816,-0.02595297524751832
2025-03-01,0.0119033476044809,0.021389838231943514,0.9794981669457287,-0.00904795973497344
