ym,BMATR,CODIS,COSTP,ENEGY,FINAN,HLTHC,INDUS,RLEST,TECNO,TELCM,UTILS
2009-02-01,-0.05434775707769884,-0.11929017336840585,-0.10106641681789302,-0.08743878231282642,-0.09822877927431933,-0.0689323405641354,-0.1070432736032461,-0.06040312183826958,-0.006212904323597866,-0.05310128180348342,0.0016364522334206496
2009-03-01,0.16257285602099072,0.2546354723471525,0.11122949760222602,0.13820516990670953,0.2020789962844443,0.12965636875518227,0.20082234230803042,0.3702746593159646,0.1508069252545459,0.18208472519506674,0.0524327396154497
2009-04-01,0.16773618550651853,0.1905222408233371,0.13872287070845507,0.13967847220854362,0.1683174433323832,0.13511597973604536,0.14084805499654252,0.22426980738139143,0.13370102749392287,0.08853215863332604,0.06578220807564387
2009-05-01,0.2521051002185987,0.08572672805550298,0.15380439187030293,0.19684686340856544,0.1973783523038012,-0.0020787430042724505,0.13443447748520412,0.31631873720317893,0.2160851726026283,0.07042784396177565,0.042337522753934154
2009-06-01,-0.03102579028904415,0.045163477392001966,0.040537494943323434,0.0032289684264259766,-0.006385691587328195,0.001022835326611897,-0.08075721368604498,-0.010561278869388516,-0.017822541451536285,-0.0004604231602916833,0.022614271671850875
2009-07-01,0.10670963494184588,0.12954409533470818,0.07635558546636136,0.06181231430934993,0.1312094867023053,0.0778866434545423,0.10521940308560813,0.031995100147252764,0.14433630992905772,0.11887729640829117,0.09176034460795834
2009-08-01,0.08396144372096817,-0.01407555593977177,0.005106802897750114,-0.01790472881171076,-0.01619666059537843,-0.007858167032765349,-0.05457969984946085,-0.03785627114744053,0.020047754732796037,-0.04079749284594474,-0.0007869160769704252
2009-09-01,0.12542297390475976,0.11268790768073925,0.08128185158518243,0.0986400295742464,0.09651908388458227,0.1250982910924193,0.05054137191071989,0.0021414637595544394,0.10754823846853773,0.055088345191175836,0.005595653111313423
2009-10-01,-0.017982970412445388,-0.04047986757576605,0.0628384068971548,0.026056665843778318,0.03265084633697582,0.0268964366590357,-0.06241117256677798,0.07961151589637883,-0.03540611625002253,-0.04732515615297287,-0.02261749664777825
2009-11-01,0.06274143546885874,-0.017291536016465305,0.07758871586261534,0.02791249224991322,0.04088577245334367,0.09360664574752126,-0.00369416544396342,-0.014441421771519861,0.06692125009522576,0.023170735181601555,0.03484956481122845
2009-12-01,0.05354134204261246,0.10112984230062091,0.019222173182757728,0.018375022828416222,0.01130681880836815,0.0435387772035158,0.07362960706769762,-0.01080193115796648,0.09916782853585761,0.045031074728951986,0.057845595504306756
2010-01-01,-0.0894449042340796,-0.10521255625253449,-0.018852270700801893,-0.1040773706951742,-0.044821730490590884,-0.03119722399675315,-0.08268289097668532,-0.14487969539165982,-0.07776579805388832,-0.02417525224372982,-0.057526898421373
2010-02-01,0.04739294788207493,0.0254803407031447,0.042422683577061984,0.03542587366143811,-0.02608886476324225,0.02257344797902755,0.05079224846486277,0.08409901986658823,-0.0007472173338878144,0.02009270030421722,-0.012977530267174527
2010-03-01,0.0758995284045235,0.11077634585202087,0.11320158427053938,0.03214493252635077,0.10775424884799428,0.14574410806951038,0.05417176678113442,0.02920961370611628,0.056301682669585754,0.051804457948773266,0.0215706687255377
2010-04-01,-0.008037080904130453,0.04528424968472955,0.0034542743537621023,0.03626575880744759,0.015272056244479151,-0.039718110508863244,-0.00629914863319651,-0.09222759481794977,0.01701832829589916,0.008318300021647684,0.059844053172748726
2010-05-01,-0.10255134081541237,-0.054334819590193185,-0.10474743108204601,-0.0935624190172253,-0.0844090118046143,-0.035959279419129145,-0.1026868653492515,-0.030762590629335142,-0.09156888155595781,-0.08222494825835241,-0.06503844152044
2010-06-01,-0.01425570402777803,0.02920772269769773,0.04194661703289704,-0.04021683359133123,0.00584063616552402,0.016170629740362447,0.009894485578897175,-0.030485904413793164,-0.049897429256199034,-0.005832044841766117,0.025288400590852578
2010-07-01,0.04843332985727685,0.03994274241129309,0.09931955765539933,0.031055412477528202,0.11393038526470237,0.056646362676555054,0.11744916356953848,0.14698243071142064,0.07104664710090239,0.09885584095844213,0.023095527403834047
2010-08-01,0.006839262655756245,-0.01123621666851149,-0.02211613336345094,-0.0031939154417311,-0.03172624976337669,0.002034086520951151,0.007384397626420437,-0.06836730748332856,-0.019628730724399173,-0.0024907630552681334,0.07732356985330274
2010-09-01,0.1118600834395147,0.09311307499827517,0.08500384377779513,0.13478169496642223,0.11976110290519049,0.19577294440827914,0.1609454953248261,0.02641119423338252,0.09419914609042328,0.09081838738484274,-0.0018044871904804257
2010-10-01,0.019897889084149075,0.036206582453123325,0.0072837671330433,0.07217927851054097,0.035447711774997955,0.029932035378414,0.078231961685414,0.018637162269443862,0.05218380390553164,0.017368658183417388,0.014946949982351347
2010-11-01,-0.0464286750072915,-0.040607704437017174,-0.009569823012395852,-0.026908211792564286,-0.04581743246354493,0.0026598137450862015,0.03395415488603885,-0.06520418268460018,-0.013493122789327145,-0.0035210376286072516,-0.048268229718707575
2010-12-01,0.07934785169670097,-0.0007746392632370959,0.07457896315999411,0.056564857441162124,0.027374981495062234,0.0887093452850089,0.044724624658197924,0.031087516360569244,0.10621879103171614,0.0981398916300978,0.026822328212730923
2011-01-01,-0.0192316747158664,-0.06925280291767184,-0.025361880889742502,-0.06512940334684215,-0.06676434730521946,-0.13255573451318003,0.0222344758969394,-0.0185559695365873,0.02549893294004024,-0.03620699299035124,-0.013708927486231526
2011-02-01,-0.01275191436544919,-0.028156628096657012,0.0023978556369145185,0.03427432770485139,-0.0045765414950628535,-0.03650039309505107,-0.08285403111654152,-0.08591639449280923,-0.07165075418509102,-0.040830283379494015,0.060114364890422066
2011-03-01,0.08732271790249807,0.12300891177417253,0.08295654912539688,0.13226563622776766,0.055510263050797995,0.126464103273833,0.06108339590842805,0.14495357020281022,0.004510524723535102,0.06030669083335404,0.06333168790219233
2011-04-01,0.0375038816436559,0.12889145613400232,0.04603921247355247,0.0708957796816908,0.017044673787528622,0.01073999475430633,0.09593608408409218,0.05553554861217977,0.08409127992589883,0.020521389289546103,-0.0020695769493138325
2011-05-01,-0.057751541867335214,-0.016506722515601563,1.617795312946601e-05,0.004373518921221788,-0.04777415141998015,-0.10684387613369725,-0.07024153294582912,0.05949840850538575,-0.014600877929232889,-0.017309446619600426,0.021664958001656166
2011-06-01,-0.047768680572859996,0.01761496853947434,0.036442985007586706,-0.04256548663012802,0.03228459840924861,0.04918724272473289,-0.02374537586174532,-0.03562109553017865,-0.019766514467686187,-0.014632812157454224,0.018500523729762665
2011-07-01,0.0051971962951360305,0.023543322958959924,0.022000271439496556,0.023266878318949177,-0.023609037359711597,-0.0619521937931717,-0.040277225903487375,0.05594884861928899,-0.011158603360885543,0.030642185243730885,-0.021290359749970133
2011-08-01,-0.07434302207385612,-0.039047001413831425,-0.029689010813516277,-0.09389762107714379,-0.08115846147154969,-0.024649341603272635,-0.13136623474876266,-0.11604992548797499,-0.056662469983285405,-0.06120651375284269,-0.0674734670260528
2011-09-01,-0.1676490272098518,-0.11232857034695419,-0.06600924298486732,-0.1600051331849091,-0.14337558276142004,-0.21687181979099207,-0.19428340810438693,-0.3665582808463633,-0.05858289697028497,-0.03134446288720963,-0.14871683414200293
2011-10-01,0.12860936326261058,0.09231108192962251,0.06163977345221157,0.1651465688246856,0.11221097301984001,0.06125836485477159,0.1567405612724939,0.35860422285351096,0.07334459324157816,0.08870861527342296,0.13580686970975064
2011-11-01,-0.07982484468116158,-0.08041924820943049,0.018569325705752444,-0.05611954865315248,-0.10611297989337873,-0.13509160154683442,-0.11266020200578694,-0.10552392520066049,-0.10372938545793757,-0.05726993369060759,0.029053635658213096
