ym,BMATR,CODIS,COSTP,ENEGY,FINAN,HLTHC,INDUS,RLEST,TECNO,TELCM,UTILS
2009-02-01,-0.06530155588967022,-0.09404650340077166,-0.10106641681789302,-0.08743878231282642,-0.09188170087796559,-0.0689323405641354,-0.11582702572869995,-0.06818612582569841,-0.006212904323597866,-0.05310128180348342,0.0016364522334206496
2009-03-01,0.21057931280259323,0.25049534288259834,0.0968852267469204,0.1399046077125136,0.17759665307224395,0.12965636875518227,0.1809390106128761,0.35176458805389815,0.1508069252545459,0.18208472519506674,0.0524327396154497
2009-04-01,0.15236481936473995,0.17870022672883207,0.11554317297410273,0.1349462217062588,0.1875707282992419,0.13511597973604536,0.14084805499654252,0.2146187779193608,0.13370102749392287,0.08853215863332604,0.06578220807564387
2009-05-01,0.29795147394950516,0.16221139891706646,0.1485303540240645,0.24928824485174597,0.13778413930517006,-0.0020787430042724505,0.13443447748520412,0.3456267986892784,0.2160851726026283,0.07042784396177564,0.0648759781054637
2009-06-01,-0.0380678214982661,0.027927375952524373,0.029354824579249317,0.0032289684264259766,-0.008120428149894866,0.001022835326611897,-0.08075721368604498,0.03449619022215029,-0.017822541451536285,0.023262101949687888,0.022614271671850875
2009-07-01,0.10670963494184588,0.12954409533470818,0.08937933463086008,0.07488559251219985,0.15084769800655945,0.0778866434545423,0.12882650044533395,0.012075270559543024,0.14433630992905772,0.11887729640829117,0.09176034460795834
2009-08-01,0.020753251180725716,-0.01407555593977177,-0.023033554424708447,-0.02444812255453378,-0.014270083573345464,-0.007858167032765349,-0.05613358160259416,-0.13493626251477567,0.020047754732796037,-0.06062212084648313,-0.0007869160769704252
2009-09-01,0.10752363734355114,0.11268790768073925,0.05944117956448297,0.0986400295742464,0.09249188684299811,0.1250982910924193,0.06103017616851965,0.002141463759554441,0.10754823846853773,0.05121026170093389,0.005595653111313423
2009-10-01,0.043795728618885026,-0.04047986757576605,0.0848143329163768,0.026056665843778318,0.03929470726871354,0.0268964366590357,-0.025841753854738185,0.05180508478793005,-0.03540611625002253,-0.04732515615297288,-0.02261749664777825
2009-11-01,0.07985917973431382,-0.010654662679030773,0.0624466210150887,0.02791249224991322,0.04222026008820535,0.09360664574752126,-0.00369416544396342,-0.011625048916527662,0.06692125009522576,0.009641406451876834,0.03484956481122845
2009-12-01,-0.00708931472843487,0.10155752630631143,0.029061240672971618,0.018375022828416222,0.017252846900374562,0.0435387772035158,0.07362960706769764,-0.0151501088653473,0.09916782853585761,0.03613436614154652,0.05784559550430675
2010-01-01,-0.12052173161623775,-0.10521255625253449,-0.059905861085733154,-0.1040773706951742,-0.05558620491585342,-0.03119722399675315,-0.08268289097668532,-0.15309755586702534,-0.07776579805388832,0.024777599142453494,-0.057526898421373
2010-02-01,0.022334980378701356,0.0254803407031447,0.038286099818891556,0.03542587366143811,-0.029529335532848325,0.02257344797902755,0.050792248464862765,0.09792581285759122,-0.0007472173338878144,0.020241464952682503,-0.012977530267174527
2010-03-01,0.09044478805952279,0.09472609798393493,0.12121887352908461,0.03214493252635077,0.1237902969195882,0.14574410806951038,0.05417176678113442,0.01492328861267362,0.056301682669585754,0.07078773971053283,0.021570668725537697
2010-04-01,-0.016581886589979354,0.07549817693353557,0.0018384576594090685,0.03626575880744759,0.019795598496292435,-0.039718110508863244,-0.00629914863319651,-0.08861909969918826,0.01701832829589916,0.006717835183417483,-0.006448193735637875
2010-05-01,-0.11181387720367991,-0.06350392213307611,-0.0872920116136425,-0.08105538597502475,-0.09494064845669324,-0.035959279419129145,-0.1026868653492515,-0.032404950058526165,-0.09156888155595781,-0.09601233610337756,-0.036031316042957354
2010-06-01,-0.05089702586216356,0.01618225716810865,0.049883579322183805,-0.05834188530311024,6.204844474263756e-05,0.016170629740362447,0.009894485578897175,-0.021841616392448405,-0.061215612922742135,-0.012375495623642818,0.07110176714059394
2010-07-01,0.09325223345887193,0.0399427424112931,0.07553547384427123,0.04635882737188967,0.10834692156677359,0.056646362676555054,0.1174491635695385,0.14704571683714573,0.06016160714063228,0.09885584095844213,0.023095527403834047
2010-08-01,-0.05213602390195487,-0.014184725793656289,-0.021802495484219437,-0.012246119025162384,-0.04152769178155507,0.002034086520951151,0.03188435478668348,-0.05437805969392636,-0.019628730724399173,-0.0024907630552681334,0.04671990546884775
2010-09-01,0.09275499590478782,0.09640734974184981,0.10352740346580395,0.10034208661215505,0.11462354799753907,0.19577294440827914,0.1609454953248261,0.05819391865832236,0.09419914609042326,0.09081838738484274,-0.0018044871904804257
2010-10-01,0.027056896021087642,0.01886002831459091,-0.02835296323118014,0.07217927851054097,0.032799292869326875,0.029932035378414,0.078231961685414,0.018637162269443865,0.05218380390553164,0.017368658183417388,-0.006024102640939152
2010-11-01,-0.030446323693598513,-0.02784889341518975,-0.0017073712515603182,-0.026908211792564286,-0.03543148123546549,0.0026598137450862015,0.03395415488603885,-0.06520418268460018,-0.013493122789327145,-0.006959083117591419,-0.05983629866891049
2010-12-01,0.10934658338354863,-0.02696802383195991,0.04742203166819179,0.056564857441162124,0.05053740493903646,0.0887093452850089,0.0945484863455866,0.031087516360569244,0.10621879103171614,0.0981398916300978,0.024641361385813923
2011-01-01,-0.02323357319668288,-0.04065846265463329,-0.04985792402331378,-0.02986662608435125,-0.06274610489382546,-0.13255573451318003,0.0137534383847467,-0.0185559695365873,0.02549893294004024,-0.03620699299035124,-0.013708927486231526
2011-02-01,2.4311125502073094e-05,-0.04341312374285813,-0.0026961874497498824,0.03697010648831072,0.002819673935786105,-0.03650039309505107,-0.08285403111654152,-0.08591639449280922,-0.07165075418509102,-0.040830283379494015,0.060114364890422066
2011-03-01,0.07729647155316097,0.09979755115660047,0.09196656954516644,0.13226563622776766,0.061051897720003204,0.126464103273833,0.06108339590842804,0.14495357020281022,0.004510524723535102,0.06030669083335404,0.033237019127887034
2011-04-01,0.00027307644039563893,0.13303285400346024,0.06058319538398934,0.0708957796816908,0.022222762968542434,0.01073999475430633,0.09593608408409218,0.05553554861217977,0.08409127992589883,0.020521389289546103,-0.0055638061072200325
2011-05-01,-0.05046291971027806,0.011389610851531375,0.018839511160315042,-0.01092549215311223,-0.04988885674164568,-0.10684387613369725,-0.06686294438221933,0.03092387628196295,-0.014600877929232889,0.00045379047942421986,0.07882323457317612
2011-06-01,-0.060473103832452545,0.002130467918546139,0.0364429850075867,-0.03827714984696606,0.002856478619444488,0.04918724272473289,-0.02374537586174532,-0.0206457851971081,-0.019766514467686187,-0.009228998506203222,0.018500523729762665
2011-07-01,-0.0021443029474529102,0.016492360262045015,0.039641997470897715,0.0038465636514554424,-0.013201054920754532,-0.0619521937931717,-0.024530847251547798,0.05594884861928899,-0.011158603360885542,0.03064218524373088,-0.021290359749970133
2011-08-01,-0.0863078676299637,-0.038826522363290164,-0.06373944853225226,-0.09389762107714376,-0.10919000304808821,-0.024649341603272635,-0.13136623474876266,-0.11604992548797499,-0.056662469983285405,-0.06120651375284269,-0.05854584377837153
2011-09-01,-0.14238579653752514,-0.1123285703469542,-0.06600924298486734,-0.1600051331849091,-0.11962253487961412,-0.21687181979099207,-0.17256894566029754,-0.3665582808463633,-0.05858289697028497,-0.03134446288720963,-0.14871683414200293
2011-10-01,0.06418870954938705,0.11382978389746458,0.07428445258501414,0.1651465688246856,0.11250578009480669,0.06125836485477159,0.1567405612724939,0.35860422285351096,0.07334459324157816,0.08870861527342296,0.13580686970975064
