,BMATR,CODIS,COSTP,ENEGY,FINAN,HLTHC,INDUS,RLEST,TECNO,TELCM,UTILS
2017-08-01,0.12104756411871999,0.10541278420408079,0.059569932009712646,0.08947641253498996,0.10626885517940916,2.8718384904387285e-08,0.06336066402819474,0.1584910756271996,0.15143327832764653,0.05998828648868919,0.0849511187629726
2017-09-01,0.1512805818957641,0.1021832188635353,0.06753433495257928,0.10227036722100036,0.10726075738824987,3.64419681798257e-08,0.05064727709253347,0.14071134580281314,0.15608777149023462,0.07307671644822425,0.04894759240309734
2017-10-01,0.1469967645790791,0.089028489313537,0.059424200992253415,0.1036744382636218,0.09137737544362833,4.454635167644586e-08,0.04578160374623458,0.17252777803698757,0.1641437153453359,0.05219562354552273,0.07484996618744787
2017-11-01,0.15894685955780594,0.08111728697684423,0.03760450155817414,0.08183394538995997,0.0675831640414606,6.581271478394996e-08,0.03895839517235236,0.22508482771666743,0.20199630735224816,0.024480627428940832,0.0823940189928316
2017-12-01,0.10389357114720632,0.1356527995534519,0.09468775627907661,0.07066313022440655,0.04822164861204802,0.012031983002343951,0.031054093686551626,0.17926806147959692,0.22724721605992132,7.575408921458787e-08,0.09727966420130771
2018-01-01,0.11156360061827986,0.1416738418629874,0.11811968129838506,0.023413756392419872,0.06184164291328286,0.08675025224643865,0.022988989287985075,0.19568554782714384,0.14926616001131573,6.696230172871812e-08,0.08869646057946001
2018-02-01,0.08232239312700038,0.1026867847271674,0.10110426144372274,0.03698851783055743,0.09020651153573023,0.12540288524198073,0.03917878544091884,0.1984569086550093,0.13075043366591316,7.416097539529901e-08,0.09290244417102446
2018-03-01,0.10764087585499778,0.09402485364860436,0.11382192812837696,0.07408878683815502,0.08843467329110699,0.1439645942005796,0.0315225367058151,0.12064600577284255,0.10758265351724959,7.135000504036068e-08,0.11827302069226706
2018-04-01,0.11381796722001454,0.12560174158725104,0.11126718458532725,0.03889166368581561,0.08918579324376517,0.16139397694445312,0.031543515151340004,0.1210812033951482,0.11275367381962158,7.560279833687379e-08,0.09446320476446501
2018-05-01,0.15229772645261574,0.1091656039739577,0.09059218156849932,0.014414442306380821,0.0807179063668692,0.2060144738906247,0.03180675424072569,0.1167397143555357,0.08268355811592985,8.392114191881696e-08,0.11556755480771944
2018-06-01,0.16163759800010516,0.048900027852914654,0.07668523772552689,0.02304220706062097,0.07181135530793711,0.21288641133740183,0.043394184513927715,0.05906530463511538,0.1411443872197677,6.377381924248371e-08,0.16143322257286336
2018-07-01,0.1626734917883958,0.05511141397151417,0.09099397361617848,0.024502324832770487,0.0738455894655891,0.2308824763973666,0.05405956042772436,0.05419578139368522,0.10429815687427337,5.648952037740087e-08,0.14943717474298215
2018-08-01,0.14063896867471695,0.019733564355172126,0.12250766294716757,0.010932260256961961,0.09071497331889,0.29974406059237063,0.09109118692365116,7.951406789283125e-08,0.021220599012036795,0.006545850492882471,0.1968707939120824
2018-09-01,0.10399101293923312,0.04258347378654932,0.09798225205975178,0.010490273507625736,0.09387723627661994,0.29786878730522587,0.10097635633525573,0.07935239471427201,6.454738017100716e-08,0.026640152021635784,0.14623799650645042
2018-10-01,0.11772426982572926,0.06258283361951293,0.11149726895995636,0.0819957422710253,0.10345538837003139,0.18807458837256158,0.11096624268418048,0.053174513265763584,4.00418026518799e-08,0.07604874725415556,0.09448036533528095
2018-11-01,0.10608332007174756,0.05802697163880536,0.10305274115862881,0.11946076340841827,0.10265342916636001,0.14345649932628202,0.08704547362884725,0.06673847795689793,3.0585879766065476e-08,0.08501651330168308,0.12846577975645
2018-12-01,0.09891951062856612,0.06197686431358312,0.10089027790941331,0.0992030629617082,0.10180753034655181,0.12300267686143716,0.09676340306105202,0.10455325353657868,3.123127998362928e-08,0.08003762461080538,0.13284576453902414
2019-01-01,0.08910745217534223,0.0423730909748962,0.10390385300125439,0.09388718869737415,0.0957448179417254,0.07374216261385703,0.1258540548195085,0.11744939167438186,4.0342709631753154e-08,0.08376462346433229,0.17417332429461832
2019-02-01,0.07659560773578343,0.045611284555927556,0.11681816423060473,0.0846983537671439,0.09854555869922253,0.07819600959579659,0.11755386339633125,0.12958707510005235,4.143035303754595e-08,0.07897255999407017,0.17342148149471454
2019-03-01,0.06823700947017505,0.057667709919117564,0.10352634994416282,0.08020260474664444,0.10652651513217436,0.04602410285527084,0.13339185425426783,0.16312243613095848,4.8130797557419407e-08,0.06561679682932879,0.17568457258710232
2019-04-01,0.06308398112598326,0.05220811892888642,0.10509504196190732,0.11254783844316107,0.1065666278853014,0.03881301130236039,0.11979347534492595,0.18781004755340752,4.80696248215881e-08,0.05086524023655528,0.1632165691478866
2019-05-01,0.015694092519271702,0.0759314105128076,0.10939603130482517,0.1345735234617465,0.10981223232719418,0.049916205032622014,0.10904724689383949,0.2037574584261319,5.659020997849735e-08,0.026071109348335817,0.16580063358301575
2019-06-01,0.05013667391268981,0.08068360613416663,0.11785536238318065,0.13510779730535308,0.1046248709366414,0.040594465098900794,0.11025682796941852,0.15695816029095386,3.359754603459728e-08,0.0636857810928633,0.14009642127828595
2019-07-01,0.04381973919289691,0.08636879873356249,0.10638704388882457,0.1450629223156903,0.10995973323162334,0.011208408483059453,0.11656318200623941,0.16170288712401254,3.335881684546146e-08,0.07878102608301704,0.1401462255822571
2019-08-01,0.010063075047472784,0.10150677847914708,0.1101012926221763,0.13294195091960376,0.10944124775558044,4.567264681381371e-08,0.10304961404675728,0.18025307801372295,0.023965022905583448,0.055915105850368615,0.17276278868694048
2019-09-01,0.017313789176435793,0.10491758186142203,0.11916089665565852,0.1084058819752825,0.1017582968955772,3.709652125223671e-08,0.10355179206708502,0.1184661688898788,0.06256327616144201,0.06743645478981725,0.19642582443087944
2019-10-01,3.727416907894028e-08,0.10280068071431657,0.104954342686524,0.09821635660447206,0.10972022968642658,0.008667263227024226,0.08790740336371665,0.13699741521782727,0.09622723310834579,0.06348133792045618,0.1910277001967217
2019-11-01,3.863569010240211e-08,0.12421841832687291,0.11110459776584043,0.05738020360880537,0.09811086847514607,0.037695747187754744,0.09215547857949741,0.13460404545076152,0.1303925594170108,0.04701533661905812,0.1673227059335626
2019-12-01,4.4806750857050493e-08,0.11390344076587755,0.10170111555307784,0.08386474967251918,0.09515912117512244,0.039067991629072575,0.10470873540508595,0.11509231416242773,0.1445009094134587,0.04256937416470092,0.15943220325190616
2020-01-01,5.776344015577155e-08,0.11657598957793848,0.06200337289514221,0.08815172789405021,0.09556537277920514,0.0661816648524118,0.10838267045123147,0.13771741950886282,0.17433586224344513,0.006963147777274626,0.14412271425699802
2020-02-01,6.218180086817632e-08,0.1519702808738289,0.08009116357029461,0.061457871459292136,0.09100307483816289,0.06117081581212837,0.1055656376514328,0.07281967630364886,0.1832424313476255,0.017401602329249425,0.1752773836325356
2020-03-01,4.688486687240435e-08,0.13089401353868746,0.10494394825968849,0.0346055288867111,0.07016389171264927,0.0823123797377138,0.12321192540651356,0.10914349217995682,0.15507868185018514,0.04812985108374701,0.14151624045928052
2020-04-01,4.039243116612127e-08,0.11261588344693109,0.13508879714006874,0.004788867025726442,0.04172255684394982,0.15205033167294457,0.10374898247024532,0.07186850457843577,0.15273760273445552,0.08774476034434459,0.13763367335046692
2020-05-01,0.07718283360141798,0.08611086085981387,0.15423705442606606,4.7968250445115394e-08,0.006514468642992792,0.13053934025807423,0.11617435751341834,0.048214127216947754,0.15671226484635656,0.08554899605801783,0.13876564860864427
2020-06-01,0.09976596281898477,0.10217367197707657,0.12688921448463447,4.0126918274517535e-08,0.01188260704543354,0.14602065931892408,0.10603056425366415,0.037277983408327955,0.17460701429563535,0.09668928808930397,0.0986629941810969
2020-07-01,0.07882143937560208,0.10577436850177188,0.1312283710468406,3.692811662176388e-08,0.006770115216827545,0.18638526059901656,0.11154629959801095,0.029414272201549678,0.19395343179044264,0.08217081165387305,0.07393559308794856
2020-08-01,0.08938455470227788,0.09477874144084326,0.13668056916891055,3.531916823779987e-08,1.2705590541544191e-05,0.1732651544853572,0.12758059335647348,0.0443507894344682,0.19785324441392027,0.08681620204687739,0.04927741004116188
2020-09-01,0.09153116920264898,0.10238482583008887,0.1343544175435842,0.0031459840766076912,3.500108483630085e-08,0.1539433802157786,0.13495465946621438,0.06123533994061937,0.19157570437478746,0.10693448535012609,0.01993999899845935
2020-10-01,0.09626921781903376,0.10512633656689761,0.12382264608182184,2.3283473498861483e-08,0.026893769446540098,0.14095826537705894,0.1227357739383727,0.06809569401107371,0.1588054334936332,0.10273713591972782,0.05455570406236694
2020-11-01,0.09547970698009317,0.10561029985251333,0.12430888850240689,2.2017835323103592e-08,0.039869191766059096,0.12087075876138777,0.12622792422057041,0.06746036485341741,0.16170927040859695,0.1120641132727528,0.046399459364366916
2020-12-01,0.10035446984085954,0.09932583081620924,0.11952535815704832,3.3608041821459476e-08,0.018603874349489624,0.1526315648689138,0.13445992617349056,0.041752767321773486,0.1700725612895806,0.12717385610871645,0.036099757465876625
2021-01-01,0.10617734347265798,0.08692834461693671,0.1277544705814657,3.119652532033016e-08,0.0213661672874072,0.16618441073595047,0.1159185816451878,0.010730595315326033,0.1569718799928958,0.15775776570937766,0.05021040944626945
2021-02-01,0.10762198431229093,0.08586512886125415,0.11948437159677575,0.021893467657118398,3.5100599954575756e-08,0.14973774597889816,0.14618852690728523,0.023681093534996436,0.20381856633868864,0.1326077533548,0.00910132635729232
2021-03-01,0.16869413709418957,0.06575237672047304,0.10170384205056184,0.027284778399666428,4.29489126457231e-08,0.14053116073381117,0.13986379023360823,0.008544160850550734,0.22600948609594437,0.119845141188487,0.0017710836837949477
2021-04-01,0.2329772467974527,0.04976048384311711,0.045105527846178835,0.04867902010808013,0.041234189568833096,0.0862281810747195,0.16772588540614125,0.01848644814896683,0.19829849890065948,0.11150447520368126,4.310216995886695e-08
