,portfolio,benchmark,beta,hedged
2024-06-01,0.0374351955338967,0.0355494966442953,0.9797947121404178,0.0026039867025626426
2024-07-01,-0.013522070919914,-0.0013624856156502219,0.9807123460317674,-0.012185864455355133
2024-08-01,0.0322988878401463,0.01396609419508299,0.9802495978274334,0.018608629622196143
2024-09-01,0.0588664202798307,0.0644865081096806,0.9823053418446472,-0.0044790211132167135
2024-10-01,-0.03819926821712,-0.04383994533885638,0.97866947965428,0.0047055482757306505
2024-11-01,-0.0478444886566288,-0.03657817636129779,0.9749805663165717,-0.012181477553063244
2024-12-01,2.158755970864821e-05,-0.0028649044568269666,0.9787489830532743,0.002825609883372835
2025-01-01,0.0282155173530949,0.016634432997359117,0.9800838502362322,0.011912378214546548
2025-02-01,-0.0232859360999711,0.003548661477816406,0.9728935140966893,-0.026738405835463455
2025-03-01,0.0133349223607556,0.021389838231943514,0.9727394200754347,-0.007471816476492496
