,portfolio,benchmark,beta,hedged
2021-01-01,-0.001802065940004,0.02966869569257935,0.9439673040516353,-0.029808344627656493
2021-02-01,-0.0164007718575528,0.007288070579209771,0.9279738646562361,-0.023163910878829505
2021-03-01,-0.0168752584111406,-0.017046727297164055,0.9283165479499239,-0.0010504993727935286
2021-04-01,0.0799818019827627,0.023685270010558757,0.950341871564175,0.057472698152425464
2021-05-01,0.0200518748954988,0.021222757325932706,0.9562589172212026,-0.00024257604544595385
2021-06-01,0.0341601482406883,-0.001140814265264689,0.9593428769042329,0.03525458027994071
2021-07-01,-0.0530871156305778,-0.07044753535471115,0.9552907081582293,0.01421076030642611
2021-08-01,0.0153216800057675,0.02415871028329941,0.9530822066168357,-0.007703556900056344
2021-09-01,-0.0526258655074141,-0.04246295857626459,0.9510932474275196,-0.012239632339734373
2021-10-01,-0.0004083425270336,0.009296943579921946,0.9576548400852206,-0.00931160554434507
2021-11-01,-0.030759599422171,-0.04137576596165249,0.9563337044945406,0.008809440116235242
2021-12-01,0.0384095080839575,0.016157767110407173,0.9567766362945055,0.022950134018032135
2022-01-01,-0.0230001937141174,-0.019301791381563405,0.9574867774595845,-0.004518983684987071
2022-02-01,0.0017717926104268,-0.030557095917168153,0.9561504277840162,0.030988972943464345
2022-03-01,0.0096765393617577,-0.025202550989917305,0.951289867333263,0.03365147074941593
2022-04-01,-0.0578073474765265,-0.05745364734320668,0.9446131783420468,-0.0035358750523169433
2022-05-01,0.0260373722046172,0.0013752218474432087,0.9521647330408836,0.02472793446137445
2022-06-01,-0.0712855330843914,-0.07145044401347367,0.9517101043697114,-0.0032854235550661554
2022-07-01,0.0035086598563602,-0.0068853867908501565,0.9568883359166978,0.010097206164799618
2022-08-01,0.0254646436805686,0.00033206544708086483,0.9442194029437179,0.02515110104238767
2022-09-01,-0.1194052859124154,-0.11902103388960983,0.9443275535611019,-0.007010444157127149
2022-10-01,-0.0060664266494916,-0.03154865892508474,0.9555875703096499,0.024081079679257978
2022-11-01,0.1171426568630853,0.14635210337672144,0.9546861218246697,-0.02257766513052005
2022-12-01,-0.0213630837552323,-0.016363430663690837,0.9326602277084746,-0.006101562786342567
2023-01-01,0.0481029012028879,0.0785461845709865,0.9345726476446857,-0.025304214474007124
2023-02-01,-0.0833634165591579,-0.06542898691226373,0.9332611378841625,-0.02230108578281067
2023-03-01,0.040740533863318,0.02725075466022142,0.940731122139187,0.015104900852668225
2023-04-01,0.0305744467330791,-0.013359857817990872,0.9445097543793536,0.04319296275929274
2023-05-01,-0.0493949349741027,-0.01895501765518648,0.9416893011838352,-0.03154519764446289
2023-06-01,0.0415656750863433,0.0322890259042492,0.9501154402123991,0.010887373025298006
2023-07-01,0.0676872123551545,0.058040586974976716,0.9554725789972678,0.012231023031658267
2023-08-01,-0.057405336120502,-0.06359667975279637,0.9588167187586044,0.003572223684015989
2023-09-01,-0.0178955401778013,-0.028102781716360936,0.9580770558868178,0.009029090191239677
2023-10-01,-0.0405458473339315,-0.03944247360356001,0.9561449997014986,-0.0028331234220292517
2023-11-01,0.0744603889671195,0.07856206293706292,0.9622147486143843,-0.00113318667249393
2023-12-01,0.0509711918560378,0.0371188329449903,0.9634797216905655,0.015207949020719952
2024-01-01,-0.0349497373783026,-0.04682829624709406,0.9633920463568674,0.010164270770590962
2024-02-01,0.0393765117087386,0.046259479401516757,0.9735715850903389,-0.005660402977649956
2024-03-01,0.0270925304409496,0.021803436049131264,0.9706516014609167,0.0059289903225096564
2024-04-01,0.0166245698798311,0.002636119631901801,0.9700782490655211,0.014067327562988554
2024-05-01,0.0216171678527929,0.002877766623643474,0.9726955599887992,0.018817977035290933
2024-06-01,0.018873394118223,0.0355494966442953,0.9788550291546236,-0.01592440945596087
2024-07-01,0.0011898581841877,-0.0013624856156502219,0.9736872138450416,0.0025164930071941106
2024-08-01,0.0301513198757486,0.01396609419508299,0.9719563788971997,0.016576885534558536
2024-09-01,0.0541709111511737,0.0644865081096806,0.970863768370772,-0.008436703121263156
2024-10-01,-0.0487080448654368,-0.04383994533885638,0.9655730233730484,-0.006377376300088063
2024-11-01,-0.0509662850170164,-0.03657817636129779,0.9689394830812921,-0.015524245721444188
2024-12-01,-0.0034349923995171,-0.0028649044568269666,0.9735184009596979,-0.0006459551938045997
2025-01-01,0.0369647538342263,0.016634432997359117,0.9714939068589188,0.02080450353323898
2025-02-01,-0.0039649222102687,0.003548661477816406,0.9687828565656151,-0.007402804613732035
2025-03-01,0.0141417040100551,0.021389838231943514,0.9717633212801806,-0.0066441562318641165
