,portfolio,benchmark,beta,hedged
2019-02-01,-0.0069773255502398,0.0009714933376510082,0.8834828147627103,-0.007835623218710933
2019-03-01,0.0202290514277012,0.006831913982587201,0.854330279892146,0.01439234044275841
2019-04-01,0.0017156079481265,0.019950289661950782,0.8626791423744493,-0.015495090827567044
2019-05-01,-0.052815538171131,-0.07527519365479407,0.863228887679501,0.012164183517355924
2019-06-01,0.06031080776807,0.05697394789579158,0.8629098414432984,0.01114742742291374
2019-07-01,-0.0192233762171585,-0.016921676810192743,0.8518883091993881,-0.00480799757050491
2019-08-01,-0.0434146227551197,-0.05079989585442757,0.8560718657710893,7.373886995713091e-05
2019-09-01,0.0260569668943733,0.016935377363282544,0.8556235832714519,0.011566658630747254
2019-10-01,0.0569928718268841,0.04093906093906097,0.8614714917774631,0.02172503792774278
2019-11-01,-0.0160394027447278,-0.0018522428453521256,0.8627259100140461,-0.014441424850404384
2019-12-01,0.0697902818400106,0.07173693572424411,0.8686897389265902,0.007473141874323401
2020-01-01,-0.0471233145654588,-0.04693807977320452,0.8749533330497578,-0.006054685220938084
2020-02-01,-0.035574138272962,-0.05348570137620723,0.8771752718152663,0.011342196369942742
2020-03-01,-0.1127045610217941,-0.15607844697271056,0.8809516230042098,0.024793000154791772
2020-04-01,0.1144518978120767,0.08998562304084468,0.8795227668983863,0.03530749365411781
2020-05-01,0.0206022344081562,0.005849028045062266,0.8458488761458748,0.01565484060969458
2020-06-01,0.0752595413828692,0.06959746332025585,0.8646370299655796,0.015082997404504812
2020-07-01,0.0809352236199763,0.08423274042809781,0.8662287864528028,0.007970399099351197
2020-08-01,0.0200012208740673,0.02092833574315045,0.8722919338202428,0.0017456024170352871
2020-09-01,-0.0229932052762703,-0.017703132092600993,0.8694121222435728,-0.007601887633283771
2020-10-01,0.0085947035152025,0.019833641404805924,0.8672920114771346,-0.008606855233687812
2020-11-01,0.1100410868460383,0.0920830841172311,0.8665936528840452,0.030242470612058203
2020-12-01,0.111170651294467,0.0715228161019692,0.8626021017026491,0.0494749198052163
2021-01-01,0.0042880717415888,0.02966869569257935,0.882947538050542,-0.021907830077344856
2021-02-01,-0.0134439288018778,0.007288070579209771,0.8968129730698378,-0.01997996504596173
2021-03-01,-0.0128858767387039,-0.017046727297164055,0.892194437576143,0.0023231185347032685
2021-04-01,0.069574694026101,0.023685270010558757,0.9131552205221408,0.04794636606648277
2021-05-01,0.0274318600811603,0.021222757325932706,0.91331763787755,0.008048741490990968
2021-06-01,0.0304228413453707,-0.001140814265264689,0.9204421221799837,0.03147289484870413
2021-07-01,-0.061180041271912,-0.07044753535471115,0.9173399971090384,0.003444300606717604
2021-08-01,0.0209071911655473,0.02415871028329941,0.9193681221162522,-0.0013035569403602697
2021-09-01,-0.0314897862724756,-0.04246295857626459,0.9204638519482632,0.007595832143752437
2021-10-01,0.0059745138282468,0.009296943579921946,0.9198820828797204,-0.0025775779964670436
2021-11-01,-0.0188530248896229,-0.04137576596165249,0.9179728329365076,0.019128804205113155
2021-12-01,0.0416078692914067,0.016157767110407173,0.9235673819814709,0.026685082622581634
2022-01-01,-0.0259401720093934,-0.019301791381563405,0.9180018280661264,-0.008221092236167193
2022-02-01,0.0098615280449735,-0.030557095917168153,0.9133352684063758,0.03777040144619965
2022-03-01,0.0229129172434016,-0.025202550989917305,0.917724556958838,0.04604191718485598
2022-04-01,-0.0496102441540646,-0.05745364734320668,0.909553269320823,0.0026469086213546586
2022-05-01,0.0200448580521277,0.0013752218474432087,0.901603868825517,0.018804952713979528
2022-06-01,-0.0720989339633247,-0.07145044401347367,0.902220233150695,-0.0076348977067678125
2022-07-01,-0.0012447467698296,-0.0068853867908501565,0.902316443745042,0.0049680509530994005
