Strategy,Ann. Mean,Ann. Std,Sharpe,IR,Max DD,Calmar,% Positive,Total Return,N Months
MSCI EM,0.06352201600563273,0.18594214816163396,0.34162247039554977,,0.3851232942700763,0.16493942836157427,0.5412371134020618,1.1164428833116142,194
Single-Factor (Raw),0.10729981620829135,0.183693597859716,0.5841238750750289,,0.28944315823822053,0.37071118509555623,0.5670103092783505,3.3125284706239846,194
