hold_date,return_date,ric,name,country,industry,weight,within_ind_wt,ind_wt,composite_score,next_ret,contribution,log_mktcap,pb_w,roe_w,mom_11m_w,ret_vol_w,div_yield_w
2014-01-01,2014-02-01,HLL.NS,HINDUSTAN UNILEVER,INDIA,COSTP,0.0113636351763033,0.125,0.0909090814104264,4.398760509938737,-0.0244206600015634,-0.00027750747102230886,14.005050168484704,13.61,0.7210782583112681,0.1932879359744628,0.0768533031380179,2.06
2014-01-01,2014-02-01,ITC.NS,ITC,INDIA,COSTP,0.0113636351763033,0.125,0.0909090814104264,3.799624640665378,0.0205558414703865,0.00023358908321139817,14.763055741033021,9.49,0.2831588730189786,-0.0374390529714403,0.081027717088293,1.62
2014-01-01,2014-02-01,FEMSAUBD.MX,FOMENTO ECONOMICO MEXICANO,MEXICO,COSTP,0.0113636351763033,0.125,0.0909090814104264,3.7896584352780764,-0.0541594266302379,-0.0006154479655837891,12.493352762208556,12.94,0.5980055132155019,-0.1287393911767024,0.0546682725788972,3.11
2014-01-01,2014-02-01,CPIN.JK,CHAROEN POKPHAND INDO.,INDONESIA,COSTP,0.0113636351763033,0.125,0.0909090814104264,3.7358595891184954,0.0769140523443479,0.000874023230772265,17.977485107813333,5.88,0.222343601532567,-0.3599191623691414,0.1347520122657876,1.17
2014-01-01,2014-02-01,CPALL.BK,CP ALL,THAILAND,COSTP,0.0113636351763033,0.125,0.0909090814104264,3.6878790768873473,0.0155596552991721,0.00017681424628882613,12.779400844301218,11.53,0.3677924050632911,-0.1814867599565678,0.0884320280838532,2.28
2014-01-01,2014-02-01,KIMBERA.MX,KIMBERLY,MEXICO,COSTP,0.0113636351763033,0.125,0.0909090814104264,3.584404923507851,-0.0513765603182472,-0.0005838244880699021,10.988749791182672,13.61,0.6704670329670329,-0.0400946945719302,0.0926925885306673,3.63
2014-01-01,2014-02-01,RELI.NS,RELIANCE INDUSTRIES,INDIA,ENEGY,0.0025,0.125,0.02,3.81532804765296,,,14.866009053672366,1.31,0.1053031369394731,,,1.02
2014-01-01,2014-02-01,034730.KS,SK,SOUTH KOREA,ENEGY,0.0025,0.125,0.02,2.8834792210801563,0.1650623779995457,0.00041265594499886426,15.675707033103523,2.19,0.1406448677042801,0.3516068389093423,0.08708341323621,0.97
2014-01-01,2014-02-01,6505.TW,FORMOSA PETROCHEMICAL,TAIWAN,ENEGY,0.0025,0.125,0.02,2.7322805460533868,0.0224130397058763,5.6032599264690756e-05,13.535013147241287,3.15,0.1048675914249684,-0.0161867122465964,0.0500107500993395,0.33
2014-01-01,2014-02-01,COPEC.SN,EMPRESAS COPEC,CHILE,ENEGY,0.0025,0.125,0.02,2.678002705654757,0.1419827784219189,0.00035495694605479724,16.02394287110819,1.54,0.0713552321512732,-0.099635020146417,0.0676468491845068,1.4
2014-01-01,2014-02-01,PETR.KL,PETRONAS DAGANGAN,MALAYSIA,ENEGY,0.0025,0.125,0.02,2.4887874283951517,0.029778053253096,7.444513313274e-05,10.32545015881108,6.42,0.1756612377850163,0.3251216809501787,0.0335085071753671,2.28
2014-01-01,2014-02-01,096770.KS,SK INNOVATION,SOUTH KOREA,ENEGY,0.0025,0.125,0.02,2.41240961947126,0.0557685816900204,0.000139421454225051,16.30596429418139,0.8,0.0703808002735712,-0.1688282005583635,0.083059177069041,2.45
2014-01-01,2014-02-01,010950.KS,S,SOUTH KOREA,ENEGY,0.0025,0.125,0.02,2.2515443426189345,-0.0424866854747343,-0.00010621671368683575,15.877078183687859,1.66,0.0586158366762177,-0.2155565070077433,0.0708714576427242,3.8
2014-01-01,2014-02-01,DIAL.KL,DIALOG GROUP,MALAYSIA,ENEGY,0.0025,0.125,0.02,2.2432303053724483,0.0637568364256453,0.00015939209106411324,9.010495779641307,5.16,0.1241130487071557,0.239565532889147,0.0847925290029207,0.99
2014-01-01,2014-02-01,BBSE3.SA,BB SEGURIDADE ON,BRAZIL,FINAN,0.0010526315789473736,0.05263157894736842,0.0200000000000001,5.609234821672484,0.0886235567612034,9.328795448547772e-05,10.777704465017452,6.05,,,,0.0
2014-01-01,2014-02-01,BBCA.JK,BANK CENTRAL ASIA,INDONESIA,FINAN,0.0010526315789473736,0.05263157894736842,0.0200000000000001,3.5163599720267804,0.0832680725157304,8.76506026481377e-05,19.302974885152018,3.14,0.1781394949494949,-0.2719844639089462,0.0809700840318838,1.17
2014-01-01,2014-02-01,BMRI.JK,BANK MANDIRI,INDONESIA,FINAN,0.0010526315789473736,0.05263157894736842,0.0200000000000001,3.0899709961056607,0.099829291184645,0.00010508346440488999,19.12439588637435,1.99,0.1675329828571428,-0.3635299282060025,0.0985729643915271,2.28
2014-01-01,2014-02-01,BBRI.JK,BANK RAKYAT INDONESIA,INDONESIA,FINAN,0.0010526315789473736,0.05263157894736842,0.0200000000000001,3.050723854697175,0.1714744492825597,0.00018049942029743215,19.130276895368212,2.11,0.2214735559016726,-0.3364218384013142,0.1109854846855172,2.71
2014-01-01,2014-02-01,032830.KS,SAMSUNG LIFE INSURANCE,SOUTH KOREA,FINAN,0.0010526315789473736,0.05263157894736842,0.0200000000000001,2.887169532010377,-0.0198958837784944,-2.0943035556309998e-05,16.807233806104158,1.95,0.0936039156626506,0.0221960484502268,0.0400165781547715,1.51
2014-01-01,2014-02-01,HDBK.NS,HDFC BANK,INDIA,FINAN,0.0010526315789473736,0.05263157894736842,0.0200000000000001,2.8494327922667524,0.0788317839773495,8.298082523931567e-05,14.280756010017964,3.61,0.1859828571428571,-0.0699358776148533,0.0802062359454521,0.83
2014-01-01,2014-02-01,000810.KS,SAMSUNG FIRE & MAR.IN.,SOUTH KOREA,FINAN,0.0010526315789473736,0.05263157894736842,0.0200000000000001,2.7816021641145956,-0.0462590724181289,-4.869376044013592e-05,16.25890660814239,1.7,0.1254082304526749,0.1941121877963751,0.0488140417038645,1.54
2014-01-01,2014-02-01,BBNI.JK,BANK NEGARA INDONESIA,INDONESIA,FINAN,0.0010526315789473736,0.05263157894736842,0.0200000000000001,2.779374551726853,0.0973067485553675,0.00010242815637407156,18.184017841652853,1.35,0.1447894736842105,-0.2528503307670371,0.0997096742089122,2.65
2014-01-01,2014-02-01,SIS.CN,GRUPO DE INVERSIONES SURAMERICANA,COLOMBIA,FINAN,0.0010526315789473736,0.05263157894736842,0.0200000000000001,2.6921065959971866,0.0649376167107822,6.835538601135002e-05,16.539677516916683,0.83,0.0317065867423953,-0.1492424801902299,0.0595020474857263,1.04
2014-01-01,2014-02-01,KTKM.NS,KOTAK MAHINDRA BANK,INDIA,FINAN,0.0010526315789473736,0.05263157894736842,0.0200000000000001,2.6846039244662525,0.0549177574703509,5.780816575826439e-05,13.234929807983285,2.93,0.1312878558657681,0.0017083802487911,0.0903024973003257,0.1
2014-01-01,2014-02-01,055550.KS,SHINHAN FINL.GROUP,SOUTH KOREA,FINAN,0.0010526315789473736,0.05263157894736842,0.0200000000000001,2.666051574098095,-0.0220375665354003,-2.319743845831622e-05,16.83522348340768,0.72,0.062514,0.0719864241899068,0.073414463009014,1.62
2014-01-01,2014-02-01,086790.KS,HANA FINANCIAL GROUP,SOUTH KOREA,FINAN,0.0010526315789473736,0.05263157894736842,0.0200000000000001,2.6369561602337432,0.024009382924736,2.5273034657616966e-05,16.27486090979305,0.56,0.0385751871127633,0.0141126927152208,0.0758118282185708,0.99
2014-01-01,2014-02-01,105560.KS,KB FINANCIAL GROUP,SOUTH KOREA,FINAN,0.0010526315789473736,0.05263157894736842,0.0200000000000001,2.5927485729965745,0.0772615146395809,8.132791014692768e-05,16.530625081215106,0.55,0.0404788746803069,0.0326228265422761,0.0672353444582418,1.53
2014-01-01,2014-02-01,1336.HK,NEW CHINA LIFE INSURANCE 'H',CHINA,FINAN,0.0010526315789473736,0.05263157894736842,0.0200000000000001,2.4731330451045563,0.0635784930780656,6.692472955585885e-05,10.131769479756441,,,-0.119021027337409,0.1202162720008066,0.0
2014-01-01,2014-02-01,053000.KS^K14,WOORIFINANCE HOLDINGS DEAD,SOUTH KOREA,FINAN,0.0010526315789473736,0.05263157894736842,0.0200000000000001,2.4281133981323904,-0.0200333905261517,-2.108777950121242e-05,16.109457045417216,0.57,0.0212707311525,-0.0116447295370456,0.0904026582383282,2.03
2014-01-01,2014-02-01,016360.KS,SAMSUNG SECURITIES,SOUTH KOREA,FINAN,0.0010526315789473736,0.05263157894736842,0.0200000000000001,2.380190813937348,-0.0846301702595031,-8.908438974684582e-05,15.022689616758527,0.93,0.0535892311111236,-0.1801787222069365,0.0549552420386249,1.49
2014-01-01,2014-02-01,005830.KS,DB INSURANCE,SOUTH KOREA,FINAN,0.0010526315789473736,0.05263157894736842,0.0200000000000001,2.377247143721846,-0.0423070761678359,-4.45337643871959e-05,15.171305246863245,1.11,0.1267790145985401,0.1911583777690735,0.0557597768997831,2.28
2014-01-01,2014-02-01,BIC.CN,BANCOLOMBIA,COLOMBIA,FINAN,0.0010526315789473736,0.05263157894736842,0.0200000000000001,2.341072650709065,0.0793953017274478,8.357400181836651e-05,16.255989763067575,1.29,0.1013285834813499,-0.1910508390491593,0.0598316032453797,3.35
2014-01-01,2014-02-01,BCI.SN,BANCO DE CREDITO E INVERSION,CHILE,FINAN,0.0010526315789473736,0.05263157894736842,0.0200000000000001,2.3377390471696775,0.0205024617667468,2.1581538701838843e-05,15.022763775845352,1.88,0.1621696274917446,-0.2524145524488816,0.0860845678701504,2.7
2014-01-01,2014-02-01,KLBF.JK,KALBE FARMA,INDONESIA,HLTHC,0.04727272964739335,0.25,0.1890909185895734,3.9115412744662934,0.085162604461028,0.004025868776754071,17.992301091553074,6.94,0.1978648920863309,-0.2000549349966059,0.0908634018450369,1.37
2014-01-01,2014-02-01,SUN.NS,SUN PHARM.INDUSTRIES,INDIA,HLTHC,0.04727272964739335,0.25,0.1890909185895734,3.4537370075934697,0.1089378430010703,0.005149789200559778,14.022744215454445,6.64,0.10530101010101,0.2494494200579009,0.0850726000525358,0.21
2014-01-01,2014-02-01,068270.KS,CELLTRION,SOUTH KOREA,HLTHC,0.04727272964739335,0.25,0.1890909185895734,3.131213471895262,0.0761845699179775,0.003601452577035486,15.367807162294476,3.56,0.1019790435901845,-0.0378412347163769,0.1446641397967083,0.06
2014-01-01,2014-02-01,REDY.NS,DR REDDYS LABORATORIES,INDIA,HLTHC,0.04727272964739335,0.25,0.1890909185895734,2.9701610084002117,0.1235735485361964,0.005841658951520652,13.019397326060696,4.97,0.218995983935743,0.2424340792010033,0.0598613387961696,0.57
2014-01-01,2014-02-01,ASPN.NS,ASIAN PAINTS,INDIA,INDUS,0.002,0.1,0.02,3.999987374211075,0.0154039172693967,3.08078345387934e-05,13.063660383078568,11.67,0.2941537992065914,0.0385235748340346,0.0964135118527436,0.97
2014-01-01,2014-02-01,SMGR.JK,SEMEN INDONESIA (PERSERO),INDONESIA,INDUS,0.002,0.1,0.02,3.231522206233849,0.1107237482107967,0.0002214474964215934,18.317086334477157,3.75,0.2231124112092562,-0.382317943406436,0.0987475648768845,2.42
2014-01-01,2014-02-01,INTP.JK,ICT.TUNGGAL PRAKARSA,INDONESIA,INDUS,0.002,0.1,0.02,3.2044350877253684,0.0538322135681512,0.0001076644271363024,18.2052436713032,3.25,0.2016350456621004,-0.2810372271697418,0.0992309634433499,2.05
2014-01-01,2014-02-01,086280.KS,HYUNDAI GLOVIS,SOUTH KOREA,INDUS,0.002,0.1,0.02,3.1135728373629976,0.0329973066456066,6.59946132912132e-05,15.961441723953872,3.09,0.1798571314536241,0.1799089259828912,0.0697707572124004,0.66
2014-01-01,2014-02-01,051910.KS,LG CHEM,SOUTH KOREA,INDUS,0.002,0.1,0.02,2.815359866780622,-0.0168820453276886,-3.37640906553772e-05,16.699929633751015,1.64,0.1138802029629629,0.0066297212335582,0.088280357263805,1.48
2014-01-01,2014-02-01,009540.KS,HD KOA.SHIPBLDG.& OFFS. ENGR.,SOUTH KOREA,INDUS,0.002,0.1,0.02,2.792595498268502,-0.0180047924465008,-3.60095848930016e-05,16.676567928191663,0.96,0.0079514510052057,0.3004415810986414,0.0993879706845003,1.09
2014-01-01,2014-02-01,010620.KS,HD HYUNDAI MIPO,SOUTH KOREA,INDUS,0.002,0.1,0.02,2.7806036444757307,-0.0853629347644662,-0.0001707258695289324,15.09366248191289,1.97,0.0,0.5716053870037756,0.1116460020622799,0.84
2014-01-01,2014-02-01,042660.KS,HANWHA OCEAN,SOUTH KOREA,INDUS,0.002,0.1,0.02,2.7784665679712357,-0.0436706867433115,-8.7341373486623e-05,15.772990094244411,1.41,0.0266972402344989,0.2547866740931284,0.1136746007446223,0.68
2014-01-01,2014-02-01,011170.KS,LOTTE CHEMICAL,SOUTH KOREA,INDUS,0.002,0.1,0.02,2.7140519949328006,-0.0360003968468788,-7.20007936937576e-05,15.791669007979364,1.1,0.0456167807394771,-0.0546002835607835,0.1183735355612496,0.48
2014-01-01,2014-02-01,ICT.PS,INTL.CTNR.TERM.SVS.,PHILIPPINES,INDUS,0.002,0.1,0.02,2.6997363974240596,0.0001613753712919,3.2275074258380004e-07,12.188301164060002,4.49,0.1292153209109731,0.1643200051378124,0.0534181055644321,0.72
2014-01-01,2014-02-01,ALI.PS,AYALA LAND,PHILIPPINES,RLEST,0.004,0.2,0.02,2.5229284843478115,0.1817236087841072,0.0007268944351364288,12.834369523020278,3.55,0.1073724007561436,-0.1701901813919957,0.08398083629756,1.1
2014-01-01,2014-02-01,AC.PS,AYALA,PHILIPPINES,RLEST,0.004,0.2,0.02,2.2657574249916084,0.114888420125264,0.00045955368050105603,12.682936129578168,1.87,0.0693533053049669,-0.0576280521802929,0.0801168327531911,0.89
2014-01-01,2014-02-01,SMPH.PS,SM PRIME HOLDINGS,PHILIPPINES,RLEST,0.004,0.2,0.02,2.158305966907388,-0.0450546837845615,-0.000180218735138246,12.904808430707627,2.09,0.0968395573997233,-0.1865709296284616,0.0852412570345647,1.87
2014-01-01,2014-02-01,0688.HK,CHINA OVERSEAS LAND INVESTMENT,HONG KONG,RLEST,0.004,0.2,0.02,1.932807780159714,-0.004016686885338,-1.6066747541352003e-05,12.083549015993675,1.33,0.160629546859398,0.0423609682504946,0.0796928501452857,1.94
2014-01-01,2014-02-01,1109.HK,CHINA RESOURCES LAND,HONG KONG,RLEST,0.004,0.2,0.02,1.8371344271377887,-0.038657039708844,-0.000154628158835376,11.636152322768762,1.17,0.1165114037905557,-0.0428712392522485,0.0769859244803388,1.78
2014-01-01,2014-02-01,035420.KS,NAVER,SOUTH KOREA,TECNO,0.02857142857142857,0.14285714285714285,0.2,4.99101669571356,0.2156525708372998,0.006161502023922852,16.97541314672777,11.73,0.7210782583112681,0.7248417713709605,0.095233002128645,0.11
2014-01-01,2014-02-01,0700.HK,TENCENT HOLDINGS,CHINA,TECNO,0.02857142857142857,0.14285714285714285,0.2,4.053373601194247,0.146224897571108,0.004177854216317371,13.800454278915272,9.91,0.1951187497436318,0.677701526133051,0.0730329476264713,0.19
2014-01-01,2014-02-01,TCS.NS,TATA CONSULTANCY SVS.,INDIA,TECNO,0.02857142857142857,0.14285714285714285,0.2,3.9021416586636164,0.02829225112173,0.0008083500320494285,15.282177726115068,8.81,0.3536675342515273,0.1674301014311876,0.0704254098160842,1.13
2014-01-01,2014-02-01,000660.KS,SK HYNIX,SOUTH KOREA,TECNO,0.02857142857142857,0.14285714285714285,0.2,3.153784671843855,0.0282459605501843,0.00080702744429098,17.05682162019919,1.45,0.1279475972222222,0.372478967749803,0.0845401541080842,0.0
2014-01-01,2014-02-01,HCLT.NS,HCL TECHNOLOGIES,INDIA,TECNO,0.02857142857142857,0.14285714285714285,0.2,3.0259728035737705,0.0911112064774892,0.0026031773279282626,13.779345930221206,4.94,0.2108283320286451,0.3153554648433727,0.079692905650595,1.01
2014-01-01,2014-02-01,INFY.NS,INFOSYS,INDIA,TECNO,0.02857142857142857,0.14285714285714285,0.2,2.987715906020459,0.0464709047938309,0.001327740136966597,14.572190128681724,4.48,0.2106336064518897,0.0242933615042146,0.1008216605150687,1.26
2014-01-01,2014-02-01,TEML.NS,TECH MAHINDRA,INDIA,TECNO,0.02857142857142857,0.14285714285714285,0.2,2.9607916294072614,0.0581169040021116,0.0016604829714889028,12.93356134763153,4.51,0.2835199747639755,0.414097577039165,0.0964291229911004,0.28
2014-01-01,2014-02-01,005935.KS,SAMSUNG ELTN.PREF.,SOUTH KOREA,TELCM,0.03999999999999998,0.2,0.1999999999999999,4.027099742406512,0.1179466581112127,0.004717866324448506,16.881859251004286,,,0.1716952448754425,0.0851555262536837,0.86
2014-01-01,2014-02-01,ADVANC.BK,ADVANCED INFO SER.,THAILAND,TELCM,0.03999999999999998,0.2,0.1999999999999999,3.7234211366880032,0.0252779299307819,0.0010111171972312755,13.363334430266837,13.61,0.7210782583112681,0.069344059516444,0.0932299279665327,5.33
2014-01-01,2014-02-01,005930.KS,SAMSUNG ELECTRONICS,SOUTH KOREA,TELCM,0.03999999999999998,0.2,0.1999999999999999,3.2885535814321707,0.0585056222689397,0.0023402248907575867,19.064168557695684,1.19,0.1822215131578947,-0.0054794718539176,0.0795891104066376,0.62
2014-01-01,2014-02-01,TLKM.JK,TELEKOMUNIKASI INDONESIA (PERSERO),INDONESIA,TELCM,0.03999999999999998,0.2,0.1999999999999999,3.198221029560719,0.074594714211388,0.0029837885684555186,19.228404491605154,3.22,0.2866740674157303,-0.1391828093971651,0.0865695722594034,3.32
2014-01-01,2014-02-01,MXSC.KL,MAXIS,MALAYSIA,TELCM,0.03999999999999998,0.2,0.1999999999999999,2.985703282565826,0.0198258744306727,0.0007930349772269075,10.869054996862568,11.14,0.3978571428571428,0.1213233663881356,0.0440158107128903,4.57
2014-01-01,2014-02-01,015760.KS,KOREA ELECTRIC POWER,SOUTH KOREA,UTILS,0.004,0.2,0.02,2.8725709150773535,0.0527329291535934,0.0002109317166143736,16.920466674906006,0.4,0.0,0.0069666855049013,0.0920078699467861,0.0
2014-01-01,2014-02-01,COLBUN.SN,COLBUN MACHICURA,CHILE,UTILS,0.004,0.2,0.02,2.5050711174289924,0.0650971714800627,0.0002603886859202508,14.575713401500495,1.05,0.0266029845851098,-0.2692158392952668,0.0526738422163821,0.3
2014-01-01,2014-02-01,2688.HK,ENN ENERGY HOLDINGS,CHINA,UTILS,0.004,0.2,0.02,2.4455035794852447,0.0911963377254392,0.0003647853509017568,11.001035775286843,3.97,0.1233676603432701,0.4162627631031395,0.0776447218217861,0.76
2014-01-01,2014-02-01,0384.HK,CHINA GAS HOLDINGS,HONG KONG,UTILS,0.004,0.2,0.02,2.4317410430334596,0.1223995739241439,0.0004895982956965756,11.003201900380548,3.81,0.1518936877076412,0.401854750861268,0.0765040807487018,0.7
2014-01-01,2014-02-01,ISA.CN,INTERCONEXION ELECTRICA,COLOMBIA,UTILS,0.004,0.2,0.02,2.3719721231051714,0.0092432387637158,3.69729550548632e-05,16.038838676182493,1.06,0.0434714388489208,-0.1554179421368318,0.0750594342635555,2.68
2014-02-01,2014-03-01,010060.KS,OCI HOLDINGS COMPANY,SOUTH KOREA,BMATR,0.002857142857142857,0.14285714285714285,0.02,2.8437344305828276,-0.135882349309787,-0.0003882352837422485,15.38530224272663,1.72,0.0,0.2636663744144893,0.1065620336441522,0.2
2014-02-01,2014-03-01,UNTR.JK,UNITED TRACTORS,INDONESIA,BMATR,0.002857142857142857,0.14285714285714285,0.02,2.77524748889234,0.1141679962328652,0.0003261942749510434,18.04837193989184,1.88,0.1279488822733423,-0.1411153192284561,0.0937205695826857,3.17
2014-02-01,2014-03-01,004020.KS,HYUNDAI STEEL,SOUTH KOREA,BMATR,0.002857142857142857,0.14285714285714285,0.02,2.700745411350955,0.0195872358792512,5.596353108357486e-05,16.043087581530866,0.68,0.0699896834170854,0.1308146761563324,0.0894194729985551,0.63
2014-02-01,2014-03-01,010130.KS,KOREA ZINC,SOUTH KOREA,BMATR,0.002857142857142857,0.14285714285714285,0.02,2.5997547740975766,-0.0232982874068292,-6.656653544808343e-05,15.707538198847526,1.34,0.0966476620199146,-0.0343276902845376,0.0913295259974445,1.42
2014-02-01,2014-03-01,005490.KS,POSCO HOLDINGS,SOUTH KOREA,BMATR,0.002857142857142857,0.14285714285714285,0.02,2.499198562049622,0.0503117774683423,0.00014374793562383514,17.06447708242649,0.58,0.0341702436548223,0.0834733431482914,0.056929296931868,2.71
2014-02-01,2014-03-01,1303.TW,NAN YA PLASTICS,TAIWAN,BMATR,0.002857142857142857,0.14285714285714285,0.02,2.4224972734933243,-0.0114826746224021,-3.280764177829172e-05,13.131124684817529,1.58,0.0633490566037735,0.3056949744944621,0.0751850749558169,0.47
2014-02-01,2014-03-01,1326.TW,FORMOSA CHEMS.& FIBRE,TAIWAN,BMATR,0.002857142857142857,0.14285714285714285,0.02,2.360649301988911,-0.0505049523590186,-0.00014429986388291027,13.031532570214102,1.64,0.091157894736842,0.2689391348074661,0.0577337878249443,0.81
2014-02-01,2014-03-01,1476.TW,ECLAT TEXTILE,TAIWAN,CODIS,0.022222222222222223,0.1111111111111111,0.2,3.426225507464045,-0.0929637871957687,-0.002065861937683749,11.365891898301841,9.11,0.2686557305879434,1.3360439471680987,0.1032385312736156,1.42
2014-02-01,2014-03-01,ASII.JK,ASTRA INTERNATIONAL,INDONESIA,CODIS,0.022222222222222223,0.1111111111111111,0.2,3.1674902013728956,0.0811640158511977,0.0018036447966932824,19.436997789893645,2.89,0.1905113406593406,-0.2949234038429542,0.0776445184726593,3.14
2014-02-01,2014-03-01,036570.KS,NCSOFT,SOUTH KOREA,CODIS,0.022222222222222223,0.1111111111111111,0.2,3.141387793263007,0.150185771694554,0.003337461593212311,15.351498896837338,3.11,0.1167934094339622,0.6743511889399856,0.124316735633244,0.28
2014-02-01,2014-03-01,030000.KS,CHEIL WORLDWIDE,SOUTH KOREA,CODIS,0.022222222222222223,0.1111111111111111,0.2,3.0878124533966975,-0.0128764371883683,-0.00028614304863040666,14.950732140175125,3.33,0.1199747911275416,0.2066390121299111,0.0804712230523957,0.0
2014-02-01,2014-03-01,005380.KS,HYUNDAI MOTOR,SOUTH KOREA,CODIS,0.022222222222222223,0.1111111111111111,0.2,3.034823428633794,0.0324107111675617,0.0007202380259458156,17.753676246074015,1.09,0.1470845064377682,0.1236141247011797,0.0654343054102011,0.84
2014-02-01,2014-03-01,090430.KS,AMOREPACIFIC,SOUTH KOREA,CODIS,0.022222222222222223,0.1111111111111111,0.2,2.9969889620736794,0.0815517704459403,0.00181226156546534,15.706993182752743,2.74,0.0938513649482936,0.0871942671713772,0.0761050424303348,0.57
