,Total,Market,Alpha
2019,0.21271063970094972,0.15194919925697992,0.05752645842423343
2020,0.23067941579802542,0.16602281984175482,0.06090448427787609
2021,0.01242526044818315,-0.03676284006627928,0.048368944723613305
2022,-0.10530182089056239,-0.18975871662905053,0.10341321226465827
2023,0.08793969894314957,0.08570070242951067,0.002657972976012335
2024,0.1880108141784127,0.1424375966954261,0.041621159548895115
