,portfolio,benchmark,beta,hedged
2019-02-01,0.0050810864774603,0.0009714933376510082,0.8484175936893548,0.004256854437645192
2019-03-01,0.0259898635968678,0.006831913982587201,0.8423170924249009,0.020235225675357925
2019-04-01,0.0192213618039838,0.019950289661950782,0.8455357181140739,0.0023526793080824587
2019-05-01,-0.0832221426082539,-0.07527519365479407,0.8450179655993031,-0.019613251605986246
2019-06-01,0.0569058751500888,0.05697394789579158,0.8660935891048135,0.007561104131552032
2019-07-01,-0.0180799759369432,-0.016921676810192743,0.8643363434587843,-0.0034539556776299017
2019-08-01,-0.0402459792583412,-0.05079989585442757,0.8661058667070611,0.0037521085692862333
2019-09-01,0.0215758483847857,0.016935377363282544,0.8643950354008604,0.006936992269324156
2019-10-01,0.0635545960419142,0.04093906093906097,0.8873366701069577,0.027227866030942016
2019-11-01,-0.0052383286436092,-0.0018522428453521256,0.8948541834198814,-0.003580841384736306
2019-12-01,0.0725283995031987,0.07173693572424411,0.895176411958885,0.008311186776644705
2020-01-01,-0.0669398510547621,-0.04693807977320452,0.8990020661002776,-0.024742420359871592
2020-02-01,-0.0461562837330423,-0.05348570137620723,0.9100740907584178,0.002519667315485752
2020-03-01,-0.1183138613533343,-0.15607844697271056,0.9079855645438679,0.02340311543431245
2020-04-01,0.1170472676779408,0.08998562304084468,0.8909725361358782,0.03687254890147229
2020-05-01,0.0102540458417084,0.005849028045062266,0.9118650069630327,0.004920521842670724
2020-06-01,0.0854144763921865,0.06959746332025585,0.914839787618358,0.02174394782950717
2020-07-01,0.0848510171474466,0.08423274042809781,0.9237945522184741,0.007037270421537026
2020-08-01,0.0086310455681764,0.02092833574315045,0.9309168146644338,-0.010851494078065032
2020-09-01,-0.0304172921586154,-0.017703132092600993,0.9332282581163335,-0.013896229032634013
2020-10-01,0.0034320381710127,0.019833641404805924,0.9348426188384783,-0.015109295100959345
2020-11-01,0.1039804041215875,0.0920830841172311,0.9317037554470581,0.01818624883641594
2020-12-01,0.0894559610440246,0.0715228161019692,0.9457758406078334,0.021811409522545205
2021-01-01,0.0060483341233239,0.02966869569257935,0.9575626110196229,-0.022361299589609022
2021-02-01,0.0150457262214715,0.007288070579209771,0.9562244052463421,0.008076695266473272
2021-03-01,-0.010420994728503,-0.017046727297164055,0.9552373143419399,0.005862675273159427
2021-04-01,0.0282686243422567,0.023685270010558757,0.9854392984309666,0.004928228479903669
2021-05-01,0.0223947511725819,0.021222757325932706,0.9851003780203308,0.0014882049081718467
2021-06-01,0.0233559968510774,-0.001140814265264689,0.99049922107977,0.024485972492218764
