ym,BMATR,CODIS,COSTP,ENEGY,FINAN,HLTHC,INDUS,RLEST,TECNO,TELCM,UTILS
2004-01-01,-0.02555941762651718,0.013615351053065649,0.1041501976140225,0.05667964179990286,0.16968444241618544,-0.03685056380993039,0.08002370936002803,0.02567532282703834,0.10080291790171841,0.1459598550644616,-0.03813220117923142
2004-02-01,0.09366105291081203,0.012640337886761362,-0.022916431727442153,0.17706556159622847,0.06989957624669274,0.012253685361467951,-0.025917713926639125,-0.02139501447031143,-0.00913128085160916,0.010250732735003277,0.024903729265215852
2004-03-01,-0.02432051181245205,0.03855917386099305,-0.07981492103073964,0.011725377797905136,-0.0058735970216675796,-0.026190401440448787,-0.015294303045907693,-0.009850173386362812,0.020526086905273723,0.006947005248749511,-0.01249160271299473
2004-04-01,-0.1274641093973144,-0.007651998978269632,0.08920511304023428,-0.025827147391950748,0.05081670524967695,-0.040262270043365384,-0.09608638502632388,0.033405672209105855,-0.0445137971598596,0.018206644931847624,-0.07289400906599812
2004-05-01,-0.02390625690084658,-0.05929658681862898,-0.08243751717649131,0.013653169596573778,-0.107379240175783,-0.1938672458085319,-0.06524573972181272,-0.05826212806970832,-0.06593384544005697,-0.0905302314505073,-0.0197423845940774
2004-06-01,0.08006661429471125,0.0014371437293344835,-0.009182223635606394,0.039472346886479985,-0.026447460035726726,-0.04230545364906056,0.018414816170616053,0.03382177332613478,-0.06521392130406684,-0.022982961952259694,0.010780888737077207
2004-07-01,0.05805176587016743,-0.012445359810883284,0.09490665086295362,0.030873783877641496,0.082876148624541,0.11620770698763841,-0.05141200601558277,-0.011388468272229968,-0.15282289127351242,-0.032542022665649865,0.04057339219879857
2004-08-01,0.059783717302189246,0.10006991310523347,-0.07023583946254054,-0.016490886872060566,-0.0020229838668778706,-0.0012450516790535986,0.08101208510349321,-0.02440078521014141,0.08498587763938104,0.047508282343693205,0.04946646424849637
2004-09-01,0.03388535378819656,0.08110377966554973,0.09327930415042716,0.08756706643529788,0.14226047850268914,0.08483713923094564,0.0698356320034142,0.13564794809560576,-0.03899615635515371,0.05820497373355034,0.071643367151628
2004-10-01,0.0033131202445432907,0.07668436726448447,-0.005094606531949297,0.029335153366503625,0.06563873300633916,0.1069200340552116,0.011890940269239536,0.0636493293733078,-0.07261563415400436,0.02422021050354251,0.09569572077410238
2004-11-01,0.21408325034528972,0.10108162549447744,0.1315969637437801,0.15837098552705337,0.1876340626028021,0.32683166938933905,0.11117535059194458,0.03374692183603571,0.1234786720990202,0.12897664857841576,0.20009152751822773
2004-12-01,0.0038199093124902826,0.0373573632159937,-0.02291762936058973,0.049566696420559886,0.07079992099066176,-0.12371032822175396,0.06881312392679885,0.03452211589825017,0.041410012354707315,-0.007425225143039737,0.07246163099276036
2005-01-01,0.06907106623138255,0.058487153691345974,0.16614370694687836,-0.006362690266056536,0.0015608734619145493,0.04619199886909739,0.07457421326432585,0.20807026607732287,0.0018165245204890778,0.04332179550192661,0.04325473033743421
2005-02-01,0.1516796074803301,0.07470350134244907,0.010690747788585055,0.1403824006676676,0.09472547966495502,0.15842776994898322,0.13381162134566088,0.024293780625838975,0.08986412696494234,0.0023773339849305283,0.013511091186421915
2005-03-01,-0.07717336103612425,-0.0486659628642472,0.14475391611282323,0.02266494477421444,-0.0641752738207662,-0.11208707870248341,-0.04444617137546658,-0.08385016796534805,-0.0752167405842908,-0.03824109610722983,-0.06585846018511995
2005-04-01,-0.05168574244120404,-0.009780577933544837,-0.0284250754736858,-0.08332986449079122,-0.06936087686782698,-0.06171292294370466,-0.0366298759041009,-0.05971296048593999,0.0019048546977339998,-0.060501726212275425,0.12202970331233495
2005-05-01,0.02891909609789678,0.08671572643021395,-0.09538488974666127,0.043114035604619266,0.0757282964598602,0.097499501885124,0.017182064168444092,0.03946580416405328,0.09642511554806782,0.08250865892687044,0.02257513925950791
2005-06-01,0.0509109494004118,0.019682529077579405,-0.04927213432416696,0.0699140318759287,0.011414979088668582,0.1786118883720531,0.008418923803330348,-0.0837976898583048,0.0004565444212674065,0.01899278123980482,0.039125261687593386
2005-07-01,0.14012594382875684,0.08481215253483913,0.018917234039169645,0.025498101225607066,0.08567920025228874,0.039123054295551345,0.07608729013732636,0.03133345380061445,0.09926375617877697,0.1331168445761646,0.13322277340711
2005-08-01,-0.035851519789427515,-0.12370467991798363,-0.08723926655738032,0.0065299494329997595,-0.14091305732824028,0.020995554313827457,0.020347675682450952,-0.04846520370239044,-0.03268432467774208,-0.08040340355744709,-0.0888174066651353
2005-09-01,0.06467273408064432,0.06668496209714674,0.009557947924139137,0.07924718843201925,0.041618315101187506,0.10418491349829566,0.13460219396946366,0.011534465287133082,0.12682220272917677,0.06584177470362618,0.08683900842823516
2005-10-01,-0.0725526222523391,-0.03522214861652095,0.022198490313181114,-0.09335406153194002,-0.05364118014036996,-0.06436502707017525,-0.06296571225861743,0.08581906307723433,-0.06851362904904827,-0.05737363763075888,-0.04677895138148512
2005-11-01,-0.010711867897375627,0.10371769423620178,0.03514396575004305,0.006867841249831497,0.10490235662413254,0.34142945271972713,0.14279937517862745,0.13817417877949492,0.2758611739499575,0.09264535759207759,0.03149223018015195
2005-12-01,0.027593900359639125,0.13107651856230793,0.06052083081683085,-0.003742571600862377,0.12987477651056403,0.027455260753539358,0.12262482726372483,-0.006323408631579114,0.11453356352560311,0.10074323346578018,0.14298902082277623
